NO_OF_FRAMES	7200
NO_OF_CAMERAS	12
NO_OF_MARKERS	8
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-08, 11:55:03	228381.22308140
DATA_INCLUDED	3D
MARKER_NAMES	ASISL	medialKnee	lateralKnee	medialMalleolus	lateralMalleolus	heel	toe	sacral
ASISL X	ASISL Y	ASISL Z	medialKnee X	medialKnee Y	medialKnee Z	lateralKnee X	lateralKnee Y	lateralKnee Z	medialMalleolus X	medialMalleolus Y	medialMalleolus Z	lateralMalleolus X	lateralMalleolus Y	lateralMalleolus Z	heel X	heel Y	heel Z	toe X	toe Y	toe Z	sacral X	sacral Y	sacral Z	
0.000	0.000	0.000	522.121	293.336	503.465	404.348	199.898	521.445	332.090	293.005	128.681	260.386	236.456	129.644	203.142	325.483	25.340	465.858	121.865	64.164	72.234	610.237	673.792
0.000	0.000	0.000	522.093	293.259	503.458	404.336	199.821	521.453	332.119	293.007	128.672	260.352	236.440	129.607	203.171	325.457	25.361	465.869	121.849	64.178	72.201	610.216	673.813
0.000	0.000	0.000	522.093	293.175	503.492	404.339	199.726	521.442	332.084	292.980	128.673	260.331	236.454	129.618	203.150	325.463	25.358	465.848	121.852	64.193	72.230	610.180	673.860
0.000	0.000	0.000	522.063	293.107	503.476	404.324	199.665	521.449	332.073	292.942	128.724	260.355	236.389	129.645	203.151	325.416	25.351	465.884	121.873	64.216	72.216	610.164	673.904
0.000	0.000	0.000	522.062	293.018	503.458	404.268	199.595	521.479	332.048	292.937	128.703	260.388	236.383	129.564	203.120	325.442	25.336	465.845	121.858	64.195	72.194	610.121	673.952
0.000	0.000	0.000	522.055	292.938	503.475	404.261	199.526	521.452	332.049	292.890	128.728	260.294	236.387	129.589	203.147	325.504	25.352	465.822	121.873	64.184	72.250	610.083	674.001
0.000	0.000	0.000	522.034	292.831	503.435	404.220	199.491	521.471	332.037	292.886	128.731	260.261	236.440	129.570	203.170	325.488	25.376	465.846	121.862	64.195	72.218	610.033	674.082
0.000	0.000	0.000	522.010	292.750	503.433	404.194	199.421	521.512	332.030	292.875	128.726	260.296	236.350	129.559	203.174	325.502	25.368	465.823	121.869	64.211	72.178	609.963	674.085
0.000	0.000	0.000	521.995	292.639	503.390	404.212	199.332	521.506	331.973	292.882	128.726	260.221	236.338	129.566	203.149	325.451	25.350	465.836	121.862	64.192	72.256	609.915	674.147
0.000	0.000	0.000	521.975	292.534	503.359	404.198	199.249	521.546	331.969	292.863	128.777	260.262	236.281	129.525	203.154	325.450	25.363	465.840	121.864	64.187	72.238	609.841	674.171
0.000	0.000	0.000	521.952	292.421	503.362	404.188	199.201	521.579	332.013	292.839	128.773	260.253	236.254	129.599	203.137	325.431	25.336	465.825	121.824	64.185	72.308	609.821	674.229
0.000	0.000	0.000	521.959	292.326	503.345	404.152	199.142	521.582	331.999	292.823	128.797	260.345	236.212	129.630	203.166	325.457	25.361	465.828	121.833	64.184	72.350	609.744	674.288
0.000	0.000	0.000	521.962	292.203	503.278	404.095	199.103	521.612	331.971	292.798	128.793	260.224	236.277	129.520	203.169	325.457	25.384	465.834	121.833	64.156	72.378	609.690	674.364
0.000	0.000	0.000	521.967	292.109	503.240	404.093	199.065	521.634	331.976	292.798	128.813	260.227	236.300	129.578	203.183	325.493	25.399	465.836	121.835	64.158	72.441	609.660	674.444
0.000	0.000	0.000	521.945	292.004	503.240	404.100	198.975	521.654	331.963	292.782	128.840	260.278	236.272	129.539	203.163	325.488	25.379	465.843	121.826	64.130	72.486	609.626	674.498
0.000	0.000	0.000	521.958	291.916	503.241	404.032	198.925	521.705	331.979	292.781	128.867	260.192	236.328	129.547	203.167	325.475	25.368	465.828	121.831	64.150	72.544	609.553	674.605
0.000	0.000	0.000	521.932	291.807	503.206	404.091	198.821	521.727	331.937	292.749	128.868	260.215	236.242	129.571	203.180	325.508	25.415	465.818	121.804	64.144	72.590	609.426	674.707
0.000	0.000	0.000	521.983	291.681	503.220	404.023	198.767	521.729	331.978	292.696	128.871	260.235	236.236	129.582	203.160	325.498	25.383	465.858	121.769	64.154	72.664	609.356	674.758
0.000	0.000	0.000	521.969	291.533	503.234	404.063	198.663	521.727	331.973	292.727	128.854	260.258	236.248	129.585	203.169	325.463	25.385	465.834	121.819	64.147	72.722	609.298	674.842
0.000	0.000	0.000	521.961	291.408	503.197	404.022	198.548	521.768	331.972	292.727	128.888	260.306	236.199	129.637	203.214	325.477	25.434	465.855	121.770	64.156	72.749	609.214	674.929
0.000	0.000	0.000	522.011	291.244	503.229	404.032	198.466	521.754	331.950	292.692	128.902	260.311	236.173	129.568	203.158	325.485	25.383	465.845	121.811	64.123	72.797	609.144	674.994
0.000	0.000	0.000	522.007	291.131	503.176	404.002	198.329	521.763	331.958	292.701	128.923	260.181	236.271	129.552	203.167	325.522	25.421	465.833	121.746	64.149	72.858	609.074	675.070
0.000	0.000	0.000	522.030	290.998	503.159	404.013	198.201	521.754	331.932	292.662	128.928	260.202	236.233	129.574	203.229	325.506	25.527	465.828	121.797	64.154	72.927	609.040	675.161
0.000	0.000	0.000	522.026	290.829	503.155	403.991	198.086	521.765	331.968	292.645	128.949	260.267	236.233	129.611	203.237	325.511	25.536	465.806	121.768	64.114	72.944	608.949	675.240
0.000	0.000	0.000	522.071	290.688	503.110	403.975	197.962	521.776	331.934	292.598	128.961	260.241	236.130	129.559	203.236	325.501	25.522	465.829	121.752	64.082	72.994	608.873	675.301
0.000	0.000	0.000	522.082	290.512	503.123	403.986	197.834	521.768	331.949	292.590	128.987	260.328	236.039	129.618	203.247	325.510	25.549	465.867	121.730	64.115	73.041	608.765	675.381
0.000	0.000	0.000	522.103	290.388	503.115	404.022	197.688	521.806	331.955	292.567	128.996	260.259	236.071	129.569	203.227	325.457	25.553	465.870	121.717	64.076	73.057	608.674	675.457
0.000	0.000	0.000	522.109	290.225	503.092	404.042	197.553	521.799	331.958	292.536	128.993	260.288	235.991	129.550	203.261	325.499	25.563	465.887	121.715	64.092	73.064	608.580	675.542
0.000	0.000	0.000	522.121	290.054	503.088	404.009	197.405	521.808	331.935	292.547	128.989	260.316	236.023	129.658	203.260	325.513	25.581	465.863	121.704	64.074	73.096	608.477	675.608
0.000	0.000	0.000	522.176	289.908	503.074	404.043	197.257	521.818	331.937	292.524	129.003	260.274	236.067	129.607	203.242	325.497	25.554	465.859	121.706	64.069	73.104	608.405	675.699
0.000	0.000	0.000	522.171	289.708	503.089	404.016	197.117	521.788	331.948	292.494	129.024	260.283	236.005	129.550	203.264	325.526	25.576	465.866	121.729	64.064	73.155	608.284	675.799
0.000	0.000	0.000	522.165	289.510	503.072	403.990	196.997	521.762	331.960	292.505	128.976	260.324	236.037	129.639	203.237	325.480	25.543	465.877	121.697	64.046	73.165	608.120	675.882
0.000	0.000	0.000	522.210	289.281	503.091	403.982	196.863	521.777	331.966	292.525	129.015	260.330	235.976	129.581	203.276	325.529	25.566	465.877	121.689	64.001	73.248	608.009	675.952
0.000	0.000	0.000	522.242	289.098	503.090	403.931	196.677	521.777	331.962	292.503	129.035	260.305	235.967	129.565	203.292	325.543	25.579	465.872	121.688	64.024	73.283	607.887	675.997
0.000	0.000	0.000	522.242	288.854	503.067	403.945	196.531	521.805	331.960	292.504	129.028	260.291	235.972	129.534	203.300	325.547	25.576	465.894	121.671	64.011	73.338	607.751	676.024
0.000	0.000	0.000	522.206	288.589	503.083	403.857	196.372	521.785	331.970	292.446	129.074	260.341	235.952	129.528	203.350	325.533	25.590	465.874	121.643	63.999	73.424	607.621	676.084
0.000	0.000	0.000	522.203	288.326	503.116	403.819	196.221	521.791	331.964	292.423	129.075	260.364	235.910	129.551	203.299	325.531	25.596	465.860	121.654	64.011	73.445	607.444	676.130
0.000	0.000	0.000	522.215	288.116	503.131	403.755	196.046	521.827	331.977	292.396	129.095	260.300	235.920	129.497	203.318	325.560	25.622	465.855	121.643	63.978	73.530	607.334	676.191
0.000	0.000	0.000	522.222	287.891	503.189	403.692	195.897	521.790	331.983	292.358	129.118	260.306	235.895	129.567	203.297	325.562	25.655	465.852	121.630	63.971	73.593	607.237	676.242
0.000	0.000	0.000	522.214	287.645	503.163	403.611	195.767	521.814	331.957	292.316	129.123	260.328	235.855	129.565	203.328	325.563	25.635	465.874	121.605	63.955	73.688	607.157	676.277
0.000	0.000	0.000	522.146	287.462	503.257	403.534	195.628	521.832	331.937	292.260	129.122	260.222	235.824	129.553	203.319	325.570	25.673	465.864	121.580	63.922	73.759	607.031	676.318
0.000	0.000	0.000	522.163	287.277	503.212	403.498	195.478	521.845	331.947	292.235	129.127	260.207	235.781	129.515	203.332	325.533	25.698	465.892	121.563	63.933	73.798	606.918	676.374
0.000	0.000	0.000	522.142	287.044	503.206	403.489	195.310	521.876	331.986	292.213	129.167	260.359	235.695	129.598	203.300	325.517	25.690	465.886	121.564	63.890	73.877	606.804	676.401
0.000	0.000	0.000	522.091	286.823	503.222	403.384	195.193	521.879	331.974	292.189	129.234	260.283	235.685	129.535	203.324	325.524	25.726	465.934	121.554	63.928	73.930	606.723	676.454
0.000	0.000	0.000	522.040	286.628	503.268	403.355	195.002	521.909	331.962	292.172	129.192	260.336	235.668	129.640	203.323	325.547	25.700	465.875	121.479	63.901	73.988	606.620	676.532
0.000	0.000	0.000	521.988	286.411	503.283	403.320	194.862	521.891	331.986	292.142	129.241	260.355	235.620	129.637	203.367	325.539	25.747	465.899	121.544	63.894	74.013	606.608	676.548
0.000	0.000	0.000	521.897	286.208	503.305	403.232	194.687	521.916	331.982	292.120	129.271	260.356	235.609	129.589	203.334	325.559	25.762	465.913	121.504	63.888	74.040	606.586	676.577
0.000	0.000	0.000	521.871	285.974	503.346	403.100	194.583	521.951	331.995	292.105	129.294	260.265	235.700	129.552	203.335	325.577	25.780	465.895	121.526	63.865	74.097	606.580	676.639
0.000	0.000	0.000	521.811	285.796	503.382	403.050	194.433	521.965	331.977	292.093	129.272	260.356	235.614	129.603	203.396	325.598	25.800	465.901	121.539	63.900	74.115	606.599	676.671
0.000	0.000	0.000	521.802	285.627	503.456	402.944	194.298	521.976	332.013	292.041	129.324	260.317	235.628	129.612	203.354	325.580	25.816	465.909	121.501	63.890	74.116	606.578	676.685
0.000	0.000	0.000	521.736	285.434	503.484	402.844	194.187	522.015	331.984	292.038	129.323	260.318	235.550	129.588	203.382	325.576	25.796	465.889	121.427	63.918	74.121	606.589	676.683
0.000	0.000	0.000	521.676	285.254	503.561	402.776	194.044	522.053	332.006	292.042	129.352	260.331	235.542	129.639	203.423	325.601	25.787	465.881	121.506	63.886	74.108	606.619	676.705
0.000	0.000	0.000	521.636	285.113	503.587	402.743	193.888	522.075	331.996	292.034	129.384	260.262	235.584	129.590	203.382	325.559	25.820	465.881	121.452	63.912	74.143	606.680	676.740
0.000	0.000	0.000	521.599	284.997	503.589	402.678	193.792	522.097	332.003	291.981	129.399	260.300	235.524	129.611	203.391	325.594	25.818	465.881	121.471	63.903	74.128	606.729	676.715
0.000	0.000	0.000	521.567	284.799	503.661	402.579	193.678	522.117	331.980	291.978	129.409	260.182	235.665	129.569	203.416	325.599	25.847	465.858	121.484	63.918	74.105	606.819	676.745
0.000	0.000	0.000	521.534	284.680	503.677	402.557	193.562	522.138	331.975	291.993	129.406	260.300	235.546	129.630	203.389	325.630	25.847	465.879	121.510	63.900	74.060	606.871	676.713
0.000	0.000	0.000	521.503	284.531	503.727	402.493	193.455	522.167	331.967	291.952	129.440	260.286	235.543	129.698	203.392	325.622	25.851	465.869	121.470	63.905	74.071	606.959	676.707
0.000	0.000	0.000	521.473	284.404	503.764	402.480	193.336	522.185	331.974	291.955	129.417	260.266	235.534	129.655	203.391	325.608	25.841	465.862	121.489	63.934	74.023	606.997	676.705
0.000	0.000	0.000	521.434	284.295	503.811	402.397	193.212	522.210	331.980	291.951	129.447	260.312	235.545	129.648	203.413	325.635	25.847	465.866	121.515	63.919	74.026	607.039	676.689
0.000	0.000	0.000	521.407	284.186	503.861	402.388	193.111	522.254	331.976	291.965	129.467	260.365	235.400	129.664	203.384	325.571	25.836	465.874	121.507	63.933	73.984	607.108	676.632
0.000	0.000	0.000	521.382	284.108	503.902	402.290	193.027	522.225	331.964	291.969	129.440	260.248	235.571	129.621	203.416	325.603	25.821	465.835	121.519	63.942	73.972	607.128	676.629
0.000	0.000	0.000	521.357	284.001	503.917	402.298	192.940	522.258	331.954	291.967	129.455	260.289	235.486	129.635	203.394	325.611	25.817	465.828	121.534	63.972	73.942	607.258	676.590
0.000	0.000	0.000	521.359	283.916	503.936	402.229	192.863	522.244	331.950	291.946	129.483	260.173	235.642	129.606	203.398	325.644	25.853	465.870	121.546	63.948	73.942	607.304	676.564
0.000	0.000	0.000	521.344	283.835	503.984	402.169	192.823	522.264	331.943	291.944	129.502	260.206	235.532	129.689	203.405	325.656	25.843	465.853	121.560	63.968	73.883	607.301	676.611
0.000	0.000	0.000	521.336	283.720	504.005	402.067	192.731	522.230	331.943	291.911	129.529	260.267	235.464	129.747	203.383	325.634	25.838	465.803	121.585	63.964	73.895	607.326	676.548
0.000	0.000	0.000	521.316	283.643	504.046	402.083	192.651	522.253	331.895	291.889	129.524	260.172	235.515	129.651	203.387	325.620	25.848	465.843	121.525	63.973	73.857	607.308	676.538
0.000	0.000	0.000	521.304	283.569	504.050	402.042	192.593	522.242	331.887	291.868	129.537	260.294	235.279	129.750	203.373	325.586	25.851	465.847	121.504	63.985	73.845	607.300	676.515
0.000	0.000	0.000	521.292	283.492	504.062	402.004	192.520	522.273	331.877	291.821	129.569	260.225	235.273	129.714	203.355	325.579	25.855	465.809	121.492	63.962	73.810	607.216	676.493
0.000	0.000	0.000	521.296	283.408	504.041	401.986	192.437	522.273	331.882	291.825	129.579	260.209	235.185	129.712	203.387	325.581	25.856	465.835	121.482	63.969	73.869	607.211	676.506
0.000	0.000	0.000	521.250	283.349	504.069	402.011	192.384	522.267	331.869	291.793	129.578	260.180	235.271	129.657	203.356	325.551	25.876	465.868	121.500	63.945	73.864	607.125	676.519
0.000	0.000	0.000	521.243	283.301	504.071	401.984	192.349	522.295	331.866	291.785	129.577	260.210	235.218	129.695	203.350	325.571	25.908	465.856	121.479	63.940	73.848	607.092	676.514
0.000	0.000	0.000	521.179	283.247	504.015	401.930	192.296	522.276	331.869	291.744	129.571	260.150	235.248	129.670	203.380	325.568	25.891	465.853	121.476	63.897	73.825	606.995	676.511
0.000	0.000	0.000	521.143	283.178	504.037	401.940	192.246	522.253	331.861	291.723	129.582	260.170	235.132	129.701	203.369	325.593	25.899	465.889	121.513	63.864	73.835	606.942	676.523
0.000	0.000	0.000	521.111	283.109	503.999	401.931	192.163	522.254	331.863	291.705	129.582	260.151	235.153	129.634	203.364	325.567	25.863	465.858	121.510	63.881	73.830	606.861	676.477
0.000	0.000	0.000	521.102	283.037	504.046	401.904	192.100	522.246	331.880	291.671	129.565	260.226	234.997	129.736	203.386	325.557	25.851	465.856	121.486	63.876	73.828	606.796	676.486
0.000	0.000	0.000	521.072	282.997	503.998	401.895	192.089	522.235	331.826	291.659	129.562	260.258	234.972	129.772	203.350	325.528	25.853	465.843	121.488	63.862	73.842	606.696	676.502
0.000	0.000	0.000	521.081	282.959	504.039	401.924	192.037	522.217	331.829	291.674	129.563	260.143	235.041	129.621	203.348	325.526	25.861	465.862	121.460	63.873	73.856	606.672	676.460
0.000	0.000	0.000	521.041	282.926	503.982	401.909	192.016	522.177	331.780	291.654	129.546	260.162	235.070	129.646	203.387	325.566	25.866	465.902	121.500	63.860	73.805	606.580	676.459
0.000	0.000	0.000	521.030	282.930	503.979	401.906	192.008	522.175	331.818	291.634	129.594	260.133	235.056	129.631	203.375	325.557	25.854	465.877	121.512	63.843	73.795	606.535	676.438
0.000	0.000	0.000	521.059	282.949	503.962	401.950	192.026	522.164	331.806	291.673	129.580	260.067	235.063	129.649	203.376	325.587	25.866	465.871	121.495	63.846	73.818	606.550	676.412
0.000	0.000	0.000	521.037	282.938	503.954	401.947	192.038	522.121	331.795	291.676	129.569	260.236	235.010	129.749	203.364	325.580	25.865	465.903	121.505	63.837	73.756	606.507	676.369
0.000	0.000	0.000	521.083	282.958	503.967	402.000	192.021	522.143	331.801	291.665	129.550	260.185	235.084	129.734	203.373	325.561	25.870	465.859	121.487	63.839	73.761	606.503	676.336
0.000	0.000	0.000	521.113	283.027	503.975	402.090	192.013	522.152	331.789	291.662	129.564	260.155	235.084	129.639	203.363	325.566	25.826	465.878	121.504	63.853	73.742	606.457	676.303
0.000	0.000	0.000	521.085	283.082	503.946	402.131	192.038	522.125	331.803	291.688	129.556	260.172	235.039	129.686	203.345	325.534	25.877	465.907	121.540	63.854	73.727	606.440	676.262
0.000	0.000	0.000	521.127	283.158	503.946	402.171	192.067	522.098	331.817	291.714	129.582	260.183	235.111	129.724	203.386	325.539	25.854	465.893	121.538	63.852	73.643	606.455	676.175
0.000	0.000	0.000	521.152	283.226	503.920	402.223	192.128	522.104	331.836	291.741	129.578	260.189	235.069	129.705	203.355	325.546	25.848	465.874	121.578	63.868	73.593	606.484	676.135
0.000	0.000	0.000	521.193	283.337	503.937	402.289	192.191	522.081	331.796	291.744	129.558	260.150	235.108	129.728	203.348	325.553	25.859	465.857	121.568	63.860	73.553	606.526	676.085
0.000	0.000	0.000	521.245	283.439	503.909	402.339	192.260	522.051	331.833	291.797	129.583	260.165	235.137	129.780	203.355	325.567	25.869	465.875	121.597	63.882	73.516	606.536	676.043
0.000	0.000	0.000	521.303	283.570	503.909	402.418	192.324	522.058	331.842	291.806	129.583	260.182	235.210	129.812	203.312	325.554	25.867	465.890	121.593	63.887	73.447	606.585	675.986
0.000	0.000	0.000	521.388	283.665	503.896	402.523	192.396	522.061	331.854	291.826	129.578	260.223	235.212	129.781	203.351	325.552	25.866	465.872	121.597	63.914	73.395	606.614	675.939
0.000	0.000	0.000	521.451	283.799	503.864	402.616	192.484	522.044	331.843	291.838	129.567	260.237	235.271	129.685	203.343	325.544	25.862	465.855	121.606	63.898	73.366	606.666	675.898
0.000	0.000	0.000	521.553	283.962	503.871	402.724	192.565	522.038	331.883	291.885	129.546	260.280	235.194	129.794	203.326	325.548	25.852	465.857	121.606	63.904	73.309	606.684	675.838
0.000	0.000	0.000	521.634	284.100	503.818	402.839	192.647	522.026	331.874	291.894	129.553	260.390	235.133	129.839	203.328	325.550	25.864	465.858	121.614	63.907	73.301	606.757	675.773
0.000	0.000	0.000	521.736	284.228	503.731	402.930	192.735	522.016	331.919	291.904	129.572	260.318	235.301	129.806	203.324	325.544	25.863	465.865	121.590	63.952	73.276	606.778	675.708
0.000	0.000	0.000	521.854	284.420	503.700	403.062	192.884	522.010	331.908	291.948	129.539	260.263	235.294	129.754	203.351	325.544	25.866	465.853	121.652	63.928	73.284	606.850	675.667
0.000	0.000	0.000	521.977	284.566	503.630	403.164	192.970	522.003	331.920	291.945	129.531	260.306	235.277	129.846	203.330	325.568	25.852	465.853	121.663	63.918	73.233	606.864	675.602
0.000	0.000	0.000	522.103	284.727	503.538	403.297	193.082	521.996	331.931	292.005	129.521	260.377	235.345	129.884	203.336	325.561	25.854	465.886	121.673	63.914	73.244	606.909	675.509
0.000	0.000	0.000	522.200	284.865	503.501	403.474	193.167	521.986	331.914	292.021	129.478	260.267	235.457	129.905	203.311	325.551	25.830	465.860	121.684	63.925	73.224	606.900	675.466
0.000	0.000	0.000	522.343	285.006	503.402	403.615	193.245	521.927	331.961	292.076	129.497	260.333	235.447	129.847	203.345	325.539	25.840	465.870	121.696	63.890	73.177	606.863	675.370
0.000	0.000	0.000	522.405	285.119	503.322	403.734	193.358	521.898	331.957	292.089	129.458	260.363	235.390	129.888	203.337	325.546	25.786	465.912	121.701	63.883	73.216	606.859	675.295
0.000	0.000	0.000	522.539	285.271	503.267	403.883	193.458	521.859	331.955	292.154	129.457	260.390	235.463	129.821	203.316	325.529	25.808	465.874	121.722	63.888	73.224	606.811	675.214
0.000	0.000	0.000	522.651	285.397	503.184	404.079	193.547	521.779	331.933	292.123	129.447	260.443	235.479	129.875	203.318	325.531	25.790	465.852	121.737	63.905	73.280	606.840	675.113
0.000	0.000	0.000	522.807	285.561	503.079	404.228	193.647	521.740	331.952	292.167	129.429	260.436	235.514	129.907	203.319	325.541	25.810	465.862	121.745	63.913	73.291	606.788	675.002
0.000	0.000	0.000	522.928	285.684	503.031	404.446	193.654	521.658	331.967	292.197	129.423	260.422	235.492	129.976	203.294	325.557	25.812	465.853	121.754	63.867	73.357	606.752	674.926
0.000	0.000	0.000	523.096	285.816	502.934	404.617	193.718	521.569	331.988	292.250	129.415	260.447	235.579	129.841	203.291	325.550	25.793	465.877	121.773	63.879	73.418	606.714	674.797
