NO_OF_SAMPLES	4800
TOT_NO_OF_CHAN	4
FREQUENCY	960.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2020-02-08, 11:45:40	227818.57981040
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc
CHANNEL_GAIN	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc	
-0.049592	0.017853	0.027008	-0.004425	
-0.063630	-0.032197	0.077058	-0.002899	
-0.068513	-0.052644	0.063630	-0.000763	
-0.061494	-0.059968	0.004730	-0.008087	
-0.051423	-0.056306	-0.015411	-0.007477	
-0.045625	-0.048676	-0.007172	-0.003510	
-0.023651	-0.009918	-0.012360	-0.014496	
0.004730	0.058137	0.008698	-0.014191	
0.017242	0.043183	0.014191	-0.017853	
0.028534	0.004730	0.037385	-0.009308	
0.024567	0.003815	0.082551	-0.009918	
0.026703	0.011139	0.050813	-0.003510	
0.027313	0.027008	-0.020294	-0.003510	
0.020294	0.034028	-0.007172	-0.001984	
-0.015717	0.009003	0.018768	-0.010223	
-0.045014	-0.029144	0.012360	-0.006256	
-0.068208	-0.058137	0.009918	-0.011444	
-0.034333	-0.043794	0.006256	-0.001984	
0.017242	-0.019073	0.002594	-0.001678	
0.032197	0.004120	0.006866	0.001068	
0.015717	0.016327	0.002899	0.005035	
0.006561	0.031892	-0.005341	-0.001678	
0.002899	0.027008	0.005951	-0.001678	
-0.009308	0.010834	0.015411	-0.003510	
-0.015717	0.005646	0.022125	-0.006256	
-0.019379	-0.008392	0.021210	-0.016327	
0.004425	-0.001984	0.031281	-0.012054	
0.002899	0.003815	0.022125	-0.017242	
-0.008392	0.003204	-0.000763	-0.014496	
-0.009308	-0.002899	-0.015717	-0.016022	
0.000763	0.030975	-0.025177	-0.007782	
-0.009308	0.056611	-0.008392	-0.000763	
-0.010223	0.050508	-0.011444	0.007172	
-0.018158	0.022430	-0.012360	0.003815	
-0.027924	0.005646	0.028839	-0.005035	
-0.032197	0.004425	-0.002289	-0.011444	
-0.020294	-0.012360	-0.023651	-0.008087	
-0.005646	-0.023041	-0.015411	-0.005035	
0.003815	-0.033113	-0.020294	0.000153	
-0.026093	-0.054170	-0.008087	0.007172	
-0.059968	-0.080415	-0.027618	-0.001373	
