NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	9
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-08, 11:50:02	228080.26681630
DATA_INCLUDED	3D
MARKER_NAMES	ASISL	ASISR	medialKnee	lateralKnee	medialMalleolus	lateralMalleolus	heel	toe	sacral
ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	medialKnee X	medialKnee Y	medialKnee Z	lateralKnee X	lateralKnee Y	lateralKnee Z	medialMalleolus X	medialMalleolus Y	medialMalleolus Z	lateralMalleolus X	lateralMalleolus Y	lateralMalleolus Z	heel X	heel Y	heel Z	toe X	toe Y	toe Z	sacral X	sacral Y	sacral Z	
1188.289	688.332	1023.123	1125.133	416.380	1017.861	1179.437	471.866	501.831	1109.577	359.286	543.692	808.029	531.799	290.028	757.214	458.355	303.226	655.704	541.099	334.129	824.109	497.095	58.950	948.013	600.273	1050.955
1193.467	688.393	1023.640	1131.009	415.862	1018.912	1191.277	471.002	504.547	1122.725	356.183	546.606	820.541	531.676	290.880	770.390	458.044	303.517	667.612	540.117	332.313	840.856	495.781	60.379	953.631	599.895	1052.209
1198.980	688.292	1024.531	1136.501	415.522	1019.878	1202.987	470.174	507.185	1132.289	358.032	548.303	833.814	531.417	291.430	783.932	457.643	303.355	679.774	538.828	330.314	857.602	494.671	61.342	959.351	599.769	1053.060
1204.323	688.096	1025.409	1142.303	415.179	1020.944	1214.810	469.336	510.129	1144.883	355.182	551.080	846.983	531.304	291.574	797.619	457.134	302.997	692.102	537.670	328.123	874.377	493.650	62.044	964.903	599.356	1053.788
1209.793	687.841	1026.329	1147.918	414.991	1022.063	1226.464	468.594	512.964	1155.976	354.770	553.237	860.999	530.630	291.546	811.534	456.399	302.634	704.949	536.478	325.566	891.306	492.514	62.555	970.449	598.739	1055.158
1215.112	687.661	1027.273	1153.859	414.651	1023.304	1238.111	467.921	515.895	1167.040	353.474	555.153	873.966	530.320	291.166	825.191	455.925	301.667	718.026	535.291	322.917	908.317	491.318	62.920	976.074	598.355	1055.924
1220.387	687.421	1028.250	1159.622	414.554	1024.540	1249.631	467.306	518.900	1179.937	353.379	556.243	888.060	529.708	290.524	838.434	455.754	300.101	731.100	534.458	319.768	925.573	489.974	63.084	981.530	597.959	1056.784
1225.735	687.130	1029.146	1165.422	414.361	1025.748	1261.009	466.721	521.956	1194.144	352.288	558.686	901.251	529.269	289.849	852.491	454.869	299.086	744.189	533.872	316.375	942.988	488.490	63.152	986.954	597.356	1058.095
1230.808	686.980	1030.052	1171.194	414.323	1027.034	1272.492	466.164	525.096	1213.805	346.922	567.495	915.212	528.627	288.832	866.246	454.271	297.472	757.390	533.392	312.758	960.573	486.837	63.070	992.420	597.033	1058.490
1236.107	686.654	1031.173	1177.134	414.274	1028.355	1283.512	465.705	528.208	1222.137	347.935	568.623	929.059	528.043	287.732	880.162	453.522	295.732	770.877	532.929	308.883	978.441	484.996	62.935	997.666	596.261	1059.842
1241.342	686.414	1032.126	1182.890	414.352	1029.611	1294.736	465.227	531.470	1232.903	347.675	571.408	943.206	527.307	286.232	894.094	452.845	293.733	784.557	532.657	304.635	996.481	483.070	62.713	1003.257	595.813	1060.377
1246.179	686.307	1033.037	1188.852	414.413	1030.907	1305.674	464.877	534.816	1241.514	348.626	572.701	957.441	526.533	284.673	908.142	452.050	291.637	798.478	532.448	299.969	1014.865	481.054	62.329	1008.603	594.945	1061.583
1251.446	686.036	1034.035	1194.860	414.460	1032.294	1316.460	464.622	537.966	1249.954	349.447	573.674	971.518	525.598	282.969	922.010	451.531	289.073	812.554	531.850	295.066	1033.356	478.829	62.135	1014.068	594.409	1062.168
1256.327	685.958	1034.832	1200.653	414.665	1033.484	1327.119	464.407	541.158	1258.515	350.435	574.609	985.943	524.948	280.981	936.297	450.685	286.521	826.450	531.540	289.860	1052.067	476.728	61.653	1019.411	593.568	1062.990
1261.307	685.798	1035.687	1206.757	414.762	1034.766	1337.521	464.286	544.482	1268.677	350.446	577.045	1000.272	524.218	278.746	950.399	450.185	283.503	840.435	530.840	284.302	1070.889	474.679	61.014	1025.089	592.992	1063.942
1266.417	685.604	1036.622	1212.612	414.989	1036.006	1347.834	464.153	547.757	1278.391	350.644	579.128	1018.585	522.125	275.309	964.859	449.274	280.650	854.808	530.124	278.272	1090.001	472.507	60.437	1030.292	592.410	1064.379
1271.299	685.619	1037.371	1218.500	415.242	1037.114	1357.996	464.153	551.061	1288.775	350.511	581.516	1030.975	522.891	272.036	979.234	448.728	277.036	869.536	529.621	271.930	1109.292	470.220	60.026	1035.488	591.572	1065.435
1276.342	685.491	1038.239	1224.522	415.520	1038.197	1367.757	464.283	554.221	1299.010	350.287	584.078	1045.162	522.354	269.024	994.039	447.831	273.725	884.297	529.076	265.328	1128.683	468.211	59.260	1040.882	590.866	1065.604
1281.486	685.370	1039.109	1230.573	415.739	1039.345	1377.437	464.390	557.354	1308.944	350.308	586.089	1059.843	521.583	266.162	1008.486	447.210	269.984	899.196	528.247	258.590	1148.208	466.061	58.657	1046.318	589.912	1066.727
1286.250	685.424	1039.653	1236.596	415.947	1040.380	1386.793	464.571	560.391	1319.113	350.043	588.609	1074.936	520.734	263.196	1023.729	446.097	266.419	914.261	527.129	251.813	1167.903	463.956	57.986	1051.583	589.098	1066.905
1291.378	685.321	1040.374	1242.423	416.155	1041.266	1395.866	464.889	563.399	1328.461	350.276	590.454	1091.040	520.194	260.405	1038.595	445.404	262.144	929.723	526.404	244.314	1189.101	461.750	57.494	1056.994	588.146	1067.734
1296.125	685.526	1040.614	1248.517	416.312	1042.222	1404.838	465.172	566.346	1337.890	350.324	592.523	1109.640	519.567	257.289	1053.700	444.456	257.900	944.943	525.977	237.589	1209.144	459.584	56.868	1062.101	587.141	1068.009
1301.030	685.672	1041.089	1254.532	416.500	1043.101	1413.601	465.603	569.204	1347.273	350.400	594.782	1124.620	518.739	253.534	1068.765	443.601	253.450	960.433	524.785	230.222	1229.185	457.446	56.240	1067.494	586.140	1068.656
1306.054	685.724	1041.628	1260.471	416.725	1043.888	1422.131	465.995	571.992	1356.344	350.713	596.072	1139.183	517.676	249.858	1084.270	442.436	249.082	976.030	523.633	222.788	1249.527	455.186	55.694	1072.764	585.271	1069.053
1310.929	685.863	1041.927	1266.571	416.710	1044.763	1430.173	466.569	574.456	1364.957	351.217	597.478	1154.427	516.425	246.215	1099.830	441.384	244.302	991.995	522.256	215.014	1269.995	453.398	54.339	1078.197	584.329	1069.509
1315.613	686.243	1042.050	1272.370	416.924	1045.295	1438.281	466.983	576.977	1372.664	351.896	598.666	1169.468	515.344	242.225	1115.329	440.406	239.523	1008.134	522.408	206.515	1290.152	450.622	54.634	1083.279	583.422	1069.948
1320.584	686.399	1042.314	1278.487	416.924	1046.021	1445.983	467.616	579.236	1380.948	352.388	600.140	1184.425	514.213	237.976	1130.882	439.410	234.576	1025.505	521.921	197.812	1310.778	448.751	53.304	1088.443	582.506	1070.088
1325.632	686.552	1042.632	1286.635	416.365	1047.278	1453.718	468.027	581.400	1389.009	352.993	601.584	1199.953	512.910	234.113	1146.789	438.161	229.549	1042.277	520.508	189.767	1331.228	446.381	52.743	1093.778	581.238	1070.804
1330.084	687.044	1042.503	1292.640	416.253	1047.821	1461.041	468.641	583.302	1397.054	353.671	602.860	1215.481	511.783	229.669	1162.598	437.196	224.060	1059.292	518.927	181.532	1351.856	443.927	52.348	1099.155	580.064	1071.173
1335.001	687.247	1042.670	1298.236	416.361	1048.174	1468.170	469.243	585.088	1404.474	354.384	604.031	1231.329	510.436	225.419	1182.510	434.908	220.429	1076.331	516.748	173.785	1372.417	441.494	52.057	1104.510	578.852	1071.731
1339.994	687.397	1042.904	1301.912	416.792	1047.860	1475.364	469.693	586.850	1412.074	355.161	605.020	1250.515	506.780	223.861	1198.820	433.490	215.411	1094.099	512.466	166.301	1393.136	439.024	51.759	1109.929	577.942	1071.971
1344.583	687.773	1042.698	1309.982	416.123	1048.937	1482.020	470.372	588.209	1419.117	355.993	605.827	1266.498	505.472	219.512	1215.698	432.393	209.121	1111.816	510.687	157.972	1416.452	437.754	51.765	1115.015	576.855	1072.169
1349.422	687.952	1042.645	1313.517	416.548	1048.505	1488.773	470.859	589.618	1426.371	356.815	606.512	1282.878	504.020	215.207	1232.034	431.137	203.552	1129.887	508.554	149.886	1437.741	434.487	51.952	1120.224	575.778	1072.535
1354.394	687.974	1042.769	1319.214	416.401	1048.671	1495.100	471.499	590.737	1433.251	357.676	607.132	1299.256	502.564	210.955	1248.706	429.260	199.416	1148.079	506.545	141.564	1458.581	431.875	52.031	1125.366	574.873	1072.391
1358.882	688.260	1042.271	1324.980	416.165	1048.882	1501.325	472.101	591.646	1440.122	358.467	607.484	1316.534	500.804	207.330	1264.707	427.472	194.797	1170.807	507.227	131.305	1479.721	429.507	52.551	1130.801	573.703	1072.805
1363.980	688.208	1042.266	1330.764	415.785	1048.989	1507.448	472.608	592.425	1446.809	359.285	607.819	1332.090	499.886	202.218	1282.126	425.861	189.581	1189.743	504.886	123.223	1500.835	427.082	53.179	1135.987	572.434	1072.840
1368.597	688.246	1041.888	1336.466	415.477	1048.965	1513.261	473.263	592.964	1453.092	360.265	607.741	1348.072	498.614	197.346	1299.382	423.791	184.732	1208.993	502.728	114.850	1521.990	424.620	54.093	1141.317	571.596	1072.610
1373.515	688.179	1041.745	1342.172	415.084	1049.041	1518.982	473.774	593.546	1459.526	361.048	607.864	1365.140	496.797	193.398	1309.732	423.613	181.382	1228.341	500.545	106.870	1543.027	422.116	54.992	1147.014	570.407	1072.981
1378.411	688.023	1041.376	1347.887	414.671	1049.030	1524.349	474.417	593.629	1465.256	362.179	607.489	1381.989	495.066	189.414	1326.949	422.019	176.115	1248.063	497.950	98.910	1564.307	419.822	56.729	1152.338	569.295	1072.885
1383.293	687.911	1040.966	1353.525	414.180	1048.748	1529.450	475.185	593.701	1470.834	363.220	607.026	1398.886	493.291	185.641	1344.227	419.937	171.063	1267.902	495.402	91.010	1585.132	417.560	58.538	1157.696	568.276	1072.603
1388.304	687.610	1040.622	1359.261	413.647	1048.700	1534.573	475.777	593.528	1476.383	364.152	606.553	1415.923	491.408	181.974	1361.714	417.711	166.950	1288.192	492.900	83.247	1606.726	415.470	60.950	1163.242	567.304	1072.449
1393.000	687.506	1040.015	1365.038	413.041	1048.499	1539.275	476.498	593.320	1480.779	365.534	605.338	1433.338	489.178	178.915	1387.097	414.963	158.845	1308.316	490.300	76.010	1627.776	412.813	63.896	1168.644	566.076	1072.524
1398.082	687.113	1039.590	1370.800	412.339	1048.159	1543.894	477.285	592.949	1485.822	366.445	604.380	1448.178	489.315	173.120	1396.371	413.764	157.405	1329.000	487.622	68.871	1646.842	411.641	67.546	1174.044	565.037	1072.087
1402.954	686.852	1038.875	1376.559	411.718	1047.899	1548.147	478.052	592.355	1490.666	367.272	603.437	1467.469	485.317	172.754	1422.838	410.583	150.596	1349.616	484.788	61.926	1666.551	409.399	70.514	1179.666	564.130	1071.347
1408.098	686.365	1038.480	1382.226	411.010	1047.371	1552.396	478.767	591.644	1495.451	368.067	602.333	1482.194	485.487	167.406	1457.866	397.079	163.589	1370.491	481.780	55.526	1685.486	407.353	73.684	1185.390	562.961	1070.919
1413.037	686.034	1037.601	1388.173	410.196	1047.053	1556.487	479.394	590.759	1500.097	368.791	601.050	1499.194	483.523	164.989	1478.782	392.645	163.245	1391.246	478.820	49.464	1705.179	405.706	77.803	1190.916	561.830	1070.826
1418.319	685.469	1037.155	1393.960	409.524	1046.476	1560.236	480.215	589.541	1504.596	369.479	599.714	1515.849	481.564	162.853	1494.000	391.913	157.688	1412.142	475.772	43.831	1725.308	404.416	82.697	1196.672	560.701	1070.217
1423.301	685.110	1036.300	1399.985	408.604	1046.030	1563.978	480.956	588.239	1508.850	370.193	598.221	1532.774	479.502	161.137	1511.929	389.513	155.043	1433.013	472.518	38.748	1745.550	403.438	88.192	1201.970	559.738	1069.192
1428.596	684.470	1035.610	1405.854	407.875	1045.423	1567.817	481.560	586.818	1513.136	370.924	596.480	1549.221	477.531	159.755	0.000	0.000	0.000	1453.579	469.389	34.030	1765.583	402.728	94.113	1207.879	558.643	1068.488
1433.761	683.975	1034.921	1411.948	406.998	1044.914	1571.451	482.238	585.165	1517.117	371.792	594.639	1564.383	475.474	158.545	0.000	0.000	0.000	1474.117	466.111	29.749	1785.085	402.244	100.286	1213.602	557.638	1067.674
1439.021	683.371	1034.140	1417.916	406.153	1044.082	1575.055	482.941	583.407	1520.948	372.719	592.822	1580.368	473.304	157.888	0.000	0.000	0.000	1494.512	462.739	26.135	1803.088	401.605	106.431	1219.647	556.693	1067.047
1444.468	682.690	1033.373	1424.091	405.215	1043.531	1578.890	483.545	581.505	1524.782	373.678	590.778	1596.120	471.249	157.506	0.000	0.000	0.000	1514.632	459.331	22.831	1820.739	400.995	112.953	1225.592	555.408	1066.172
1449.784	682.007	1032.600	1430.179	404.382	1042.697	1582.545	484.278	579.389	1528.653	374.606	588.871	1611.387	469.254	157.348	0.000	0.000	0.000	1534.434	455.762	20.356	1837.375	400.373	119.502	1231.192	554.255	1065.284
1455.437	681.200	1031.912	1436.398	403.457	1042.097	1586.029	485.220	576.881	1532.344	375.725	586.721	1626.643	467.288	157.670	0.000	0.000	0.000	1554.065	452.351	17.945	1854.118	400.232	126.765	1237.066	552.929	1064.263
1460.612	680.645	1030.832	1442.551	402.562	1041.129	1589.702	485.984	574.434	1535.934	376.809	584.573	1640.893	465.413	157.876	0.000	0.000	0.000	1572.838	448.796	16.170	1870.741	400.239	134.337	1243.145	551.852	1063.183
1466.136	679.839	1029.946	1448.817	401.627	1040.299	1593.431	486.844	571.892	1539.616	377.885	582.514	1654.335	463.610	158.406	0.000	0.000	0.000	1591.285	445.384	14.445	1886.625	400.423	142.023	1249.137	550.747	1062.221
1471.853	679.008	1029.180	1455.041	400.716	1039.379	1597.023	487.855	569.231	1543.283	378.793	580.210	1667.855	461.914	159.238	0.000	0.000	0.000	1609.204	442.042	13.444	1901.106	400.781	149.702	1255.081	549.470	1061.092
1477.474	678.164	1028.364	1461.367	399.781	1038.399	1600.700	488.878	566.601	1547.084	379.588	578.077	1680.831	460.342	160.313	0.000	0.000	0.000	1626.165	437.928	12.691	1914.637	401.416	156.865	1261.142	548.374	1059.888
1482.903	677.422	1027.385	1467.846	398.816	1037.519	1604.313	489.961	563.980	1550.950	380.198	575.985	1693.522	458.957	161.437	0.000	0.000	0.000	1642.884	433.915	11.981	1928.206	402.548	163.988	1266.910	547.023	1058.723
1488.569	676.643	1026.285	1474.265	397.995	1036.525	1607.773	491.330	561.314	1554.989	380.440	573.886	1704.982	457.629	162.434	0.000	0.000	0.000	1658.274	429.655	11.620	1939.887	403.668	170.055	1273.129	545.726	1057.729
1494.360	675.721	1025.413	1480.729	397.095	1035.507	1611.046	492.830	558.719	1559.144	380.304	571.922	1716.316	456.460	163.427	0.000	0.000	0.000	1673.257	425.353	11.811	1941.818	401.549	180.363	1279.094	544.485	1056.463
1500.198	674.794	1024.580	1487.407	396.114	1034.694	1614.309	494.462	556.432	1563.546	379.807	570.002	1727.045	455.541	164.548	0.000	0.000	0.000	1687.092	421.244	12.050	1953.127	403.110	185.777	1285.054	543.087	1055.461
1505.865	674.095	1023.471	1493.869	395.296	1033.558	1617.315	496.183	554.227	1568.203	379.020	568.194	1742.740	456.465	165.878	0.000	0.000	0.000	1700.456	418.178	12.178	1963.119	404.835	190.006	1291.113	541.561	1054.597
1511.882	673.063	1022.698	1500.474	394.443	1032.501	1620.431	497.773	552.079	1573.169	378.043	566.568	1752.650	455.844	166.837	0.000	0.000	0.000	1712.988	415.919	12.147	1973.229	406.035	194.564	1297.050	540.001	1053.903
1517.504	672.271	1021.519	1507.175	393.585	1031.524	1623.619	499.254	550.052	1578.417	377.078	565.158	1762.093	455.598	167.465	0.000	0.000	0.000	1724.771	414.657	11.987	1982.741	406.955	198.087	1303.130	538.651	1052.965
1523.302	671.546	1020.323	1513.662	392.828	1030.336	1626.928	500.379	548.183	1584.192	376.125	564.143	1770.691	455.422	167.717	0.000	0.000	0.000	1735.402	414.931	11.433	2002.328	411.257	196.978	1308.918	537.252	1051.968
1529.070	670.752	1019.274	1520.258	392.090	1029.085	1630.448	501.299	546.651	1590.464	375.283	563.409	1778.204	455.174	167.569	0.000	0.000	0.000	1745.130	415.831	11.113	2010.457	411.248	198.743	1315.374	536.004	1051.052
1534.811	669.922	1018.142	1526.775	391.382	1027.890	1634.729	501.927	545.584	1597.134	374.458	562.838	1786.306	455.223	167.741	0.000	0.000	0.000	1753.747	417.594	10.251	2016.551	410.564	199.182	1321.596	534.599	1050.060
1540.509	669.320	1016.782	1533.586	390.581	1026.734	1639.856	502.413	545.346	1604.208	373.663	562.380	1792.574	454.970	166.983	0.000	0.000	0.000	1761.448	419.149	9.490	2023.776	410.237	199.522	1327.482	533.244	1049.072
1546.104	668.758	1015.342	1540.238	389.889	1025.339	1645.531	502.939	545.432	1611.397	372.982	561.880	1798.667	454.865	166.116	0.000	0.000	0.000	1767.798	420.877	8.160	2029.663	409.804	198.616	1333.490	531.965	1047.779
1551.936	668.025	1014.197	1546.847	389.224	1023.951	1651.863	503.113	546.261	1619.093	372.351	561.155	1804.293	454.791	164.848	0.000	0.000	0.000	1773.318	422.023	6.691	2034.984	409.691	197.047	1339.952	530.671	1047.041
1557.751	667.359	1013.018	1553.357	388.582	1022.516	1657.935	503.172	546.964	1626.775	371.889	560.363	1809.015	454.688	163.074	0.000	0.000	0.000	1777.770	422.532	4.855	2039.972	409.859	194.705	1346.139	529.284	1046.308
1563.392	666.843	1011.589	1559.923	387.916	1021.030	1664.714	502.603	547.837	1634.503	371.454	559.438	1813.126	454.651	160.961	0.000	0.000	0.000	1781.496	422.484	3.020	2044.273	410.391	191.771	1352.011	527.978	1045.160
1569.435	666.101	1010.412	1566.472	387.233	1019.633	1671.538	501.814	548.067	1642.085	371.016	558.660	1816.944	454.603	158.636	0.000	0.000	0.000	1782.979	422.240	2.813	2048.838	411.323	188.989	1358.289	526.770	1043.771
1575.887	665.015	1009.579	1573.075	386.483	1018.208	1679.013	500.510	548.244	1649.598	370.422	557.967	1820.798	454.769	156.634	0.000	0.000	0.000	1783.090	422.204	3.291	2039.223	409.310	180.338	1364.810	525.525	1043.052
1582.819	663.676	1008.866	1579.605	385.775	1016.718	1686.647	499.022	547.977	1657.052	369.812	557.259	1821.881	454.439	153.196	0.000	0.000	0.000	1782.827	422.339	3.115	2042.359	409.384	174.180	1371.527	524.191	1041.929
1589.587	662.391	1008.014	1586.134	385.006	1015.377	1694.602	497.269	547.537	1664.303	369.179	556.675	1824.110	454.566	150.554	0.000	0.000	0.000	1782.146	422.466	3.182	2045.097	409.528	168.312	1377.831	522.824	1040.568
1596.568	661.062	1007.471	1592.687	384.241	1014.135	1702.839	495.234	547.297	1671.780	368.442	556.172	1825.121	454.454	147.244	0.000	0.000	0.000	1781.768	422.342	3.257	2047.096	409.642	162.592	1384.460	521.600	1039.483
1610.721	654.099	1011.199	1599.568	383.255	1013.341	1710.984	493.069	546.638	1679.045	367.808	555.439	1826.628	454.528	144.437	0.000	0.000	0.000	1781.366	422.237	3.398	2049.050	409.602	156.987	1391.017	520.194	1038.362
1617.674	652.739	1010.648	1606.221	382.431	1012.482	1719.021	490.813	545.979	1686.515	367.154	554.814	1827.846	454.488	141.651	0.000	0.000	0.000	1781.344	422.234	3.689	2051.256	409.544	151.731	1397.730	518.842	1037.052
1623.467	652.348	1009.291	1612.943	381.481	1011.818	1726.854	488.441	545.407	1693.946	366.584	554.315	1829.359	454.468	139.013	0.000	0.000	0.000	1781.787	422.522	3.945	2053.613	409.389	146.968	1404.041	517.722	1035.677
1629.859	651.493	1008.247	1619.819	380.493	1011.404	1734.673	485.964	544.879	1701.493	366.052	553.863	1831.371	454.361	136.562	0.000	0.000	0.000	1782.160	422.565	4.599	2055.757	409.214	142.472	1410.966	516.425	1034.743
1636.261	650.620	1007.148	1626.723	379.577	1010.973	1742.090	483.691	544.124	1709.178	365.548	553.740	1834.910	454.420	135.013	0.000	0.000	0.000	1782.790	422.439	5.809	2058.345	408.845	137.958	1417.827	515.122	1033.868
1642.541	649.801	1006.069	1633.886	378.488	1010.883	1749.559	481.419	543.466	1716.685	365.084	553.464	1838.671	454.286	133.540	0.000	0.000	0.000	1783.547	422.827	6.409	2061.254	408.299	133.486	1424.217	513.747	1032.648
1649.084	648.748	1005.150	1640.646	377.563	1010.392	1756.923	479.325	542.911	1723.932	364.637	553.134	1842.496	453.906	132.212	0.000	0.000	0.000	1784.126	422.773	7.072	2064.193	407.946	128.069	1430.906	512.540	1031.527
1654.990	648.125	1003.876	1647.706	376.462	1010.435	1763.996	477.533	542.164	1730.795	363.962	552.918	1846.598	453.426	130.977	0.000	0.000	0.000	1784.807	422.609	8.073	2067.586	407.859	122.322	1437.461	511.143	1030.925
1661.120	647.264	1002.783	1654.705	375.479	1010.443	1770.976	476.008	541.270	1737.166	363.013	552.521	1850.604	453.037	129.784	0.000	0.000	0.000	1785.479	422.249	9.220	2071.079	407.879	116.410	1444.670	509.884	1029.980
1667.178	646.550	1001.620	1661.579	374.506	1010.322	1777.936	474.537	540.534	1742.960	361.760	551.869	1854.127	452.455	128.768	0.000	0.000	0.000	1786.416	422.381	9.783	2074.747	407.840	110.788	1451.455	508.486	1029.263
1673.403	645.565	1000.727	1668.512	373.415	1010.419	1784.687	473.076	539.812	1748.601	360.165	551.333	1857.240	451.889	127.747	0.000	0.000	0.000	1786.864	422.467	10.028	2077.719	407.709	105.176	1457.947	507.033	1028.601
1680.115	644.182	1000.180	1675.369	372.508	1010.415	1791.325	471.630	538.930	1753.861	358.504	550.616	1860.369	451.651	126.699	0.000	0.000	0.000	1787.289	422.598	10.215	2080.034	407.617	100.163	1464.365	505.821	1028.041
1686.825	642.779	999.729	1682.414	371.387	1010.693	1797.584	470.242	538.060	1759.328	356.583	550.203	1862.622	451.366	125.813	0.000	0.000	0.000	1787.555	422.560	10.355	2082.183	407.956	95.628	1470.971	504.511	1027.328
1693.694	641.181	999.448	1689.477	370.243	1011.045	1803.893	468.765	537.476	1764.751	354.783	549.677	1864.969	451.270	124.761	0.000	0.000	0.000	1787.974	422.460	10.862	2083.887	408.345	91.821	1477.108	503.268	1026.671
1699.653	640.161	998.565	1696.427	369.276	1011.376	1810.081	467.396	537.052	1770.639	352.987	549.482	1866.734	451.071	124.040	0.000	0.000	0.000	1788.099	422.321	11.153	2085.520	408.946	88.322	1484.468	501.837	1026.554
1705.922	638.956	997.880	1703.353	368.159	1011.861	1816.283	466.381	536.766	1776.738	351.417	549.245	1868.506	451.030	123.227	0.000	0.000	0.000	1788.373	422.171	11.501	2086.665	409.526	85.305	1485.959	500.322	1026.730
1712.335	637.458	997.418	1710.312	367.103	1012.425	1822.769	465.450	537.184	1783.389	349.877	549.440	1869.881	451.026	122.759	0.000	0.000	0.000	1788.679	422.072	11.764	2087.823	409.799	82.769	1492.738	499.076	1026.614
1719.674	635.104	997.765	1717.014	366.061	1012.889	1829.013	465.023	537.507	1790.264	348.717	549.421	1871.117	451.050	122.410	0.000	0.000	0.000	1788.843	422.000	12.040	2088.937	410.112	80.339	1499.792	497.562	1026.405
1725.817	633.671	997.337	1723.614	365.101	1013.455	1835.428	464.608	538.529	1797.631	347.601	549.736	1872.150	451.068	122.194	0.000	0.000	0.000	1788.859	421.708	12.477	2090.031	410.312	78.176	1510.526	496.460	1025.329
1731.378	632.580	996.563	1730.087	364.055	1013.933	1841.900	464.183	539.788	1805.133	346.777	549.944	1873.374	451.190	121.928	0.000	0.000	0.000	1789.065	421.779	12.677	2090.664	410.391	76.290	1511.815	494.807	1026.525
1737.857	630.577	996.699	1736.434	363.106	1014.611	1848.379	463.559	541.307	1812.936	346.014	550.515	1874.260	451.272	121.775	0.000	0.000	0.000	1789.183	421.789	12.676	2091.206	410.369	75.001	1518.160	493.392	1026.419
1744.695	628.191	997.144	1742.941	361.971	1015.315	1854.954	462.871	542.892	1820.630	345.484	551.048	1875.006	451.339	121.669	0.000	0.000	0.000	1789.218	421.733	12.753	2091.342	410.344	73.927	1523.309	491.870	1027.182
1749.869	627.109	996.422	1749.122	361.032	1016.025	1861.413	462.093	544.253	1828.313	344.942	551.857	1875.580	451.361	121.694	0.000	0.000	0.000	1789.407	421.741	12.677	2091.418	410.448	72.855	1530.111	490.483	1026.913
1756.820	624.375	997.300	1755.290	359.966	1016.821	1867.961	461.148	545.606	1835.710	344.502	552.635	1876.061	451.381	121.740	0.000	0.000	0.000	1789.394	421.647	12.970	2091.490	410.485	72.144	1535.787	488.995	1027.144
1762.095	623.064	996.892	1761.118	359.027	1017.396	1874.449	460.144	546.662	1842.586	344.111	553.407	1876.301	451.365	121.728	0.000	0.000	0.000	1789.752	421.609	12.976	2091.622	410.514	71.418	1542.241	487.459	1027.637
1768.315	620.937	997.175	1767.043	358.067	1018.147	1880.713	459.145	547.658	1849.113	343.654	554.114	1876.726	451.365	121.796	0.000	0.000	0.000	1789.502	421.481	13.060	2091.627	410.775	70.285	1548.193	485.960	1027.926
1773.972	619.189	997.438	1772.792	357.052	1018.789	1886.671	458.251	548.245	1855.160	343.225	554.621	1877.759	451.492	122.189	0.000	0.000	0.000	1789.639	421.470	13.127	2091.851	410.937	69.335	1553.220	484.585	1027.768
1779.387	617.744	997.307	1778.527	356.029	1019.498	1892.644	457.319	548.903	1861.204	342.628	555.280	1878.379	451.508	122.341	0.000	0.000	0.000	1789.639	421.457	13.154	2092.113	411.005	68.626	1560.182	483.216	1028.869
1785.401	615.735	998.004	1784.199	354.943	1020.180	1898.293	456.478	549.199	1866.920	342.063	555.373	1878.960	451.495	122.422	0.000	0.000	0.000	1789.819	421.579	13.255	2092.259	410.999	67.611	1564.755	482.120	1028.710
1790.450	614.783	997.795	1789.785	353.827	1020.736	1903.857	455.671	549.430	1872.576	341.332	555.626	1880.446	451.642	123.019	0.000	0.000	0.000	1789.806	421.498	13.284	2092.436	411.083	66.762	1569.438	480.754	1029.343
1796.358	613.042	998.575	1795.106	352.878	1021.220	1909.341	454.728	549.830	1877.667	340.647	555.558	1880.989	451.583	123.060	0.000	0.000	0.000	1789.931	421.599	13.363	2092.648	411.054	66.140	1576.107	479.494	1029.650
1802.740	611.065	999.506	1800.614	351.759	1021.657	1914.376	453.953	549.595	1882.360	339.891	555.596	1881.423	451.422	123.126	0.000	0.000	0.000	1790.001	421.487	13.443	2093.062	411.015	65.594	1581.661	478.578	1029.712
1807.282	610.763	999.385	1805.955	350.740	1022.025	1919.354	453.008	549.430	1886.753	339.010	555.562	1881.815	451.296	123.138	0.000	0.000	0.000	1790.101	421.422	13.662	2093.286	410.993	64.671	1586.233	477.177	1030.520
1813.248	609.261	1000.459	1811.280	349.681	1022.388	1924.015	452.116	548.924	1890.696	338.128	555.326	1882.331	451.206	123.165	0.000	0.000	0.000	1790.137	421.356	13.771	2093.539	411.041	63.902	1593.008	476.356	1030.107
1817.998	609.100	1000.433	1816.674	348.594	1022.778	1928.531	451.111	548.420	1894.634	337.169	555.254	1882.859	451.093	123.281	0.000	0.000	0.000	1790.044	421.292	13.867	2093.865	411.034	63.201	1598.843	475.665	1029.473
1815.448	614.885	995.823	1821.990	347.563	1023.185	1932.872	450.109	547.742	1897.921	336.340	554.890	1872.951	447.236	127.569	0.000	0.000	0.000	1790.284	421.318	13.879	2094.153	410.997	62.663	1603.090	474.277	1031.392
