NO_OF_SAMPLES	4800
TOT_NO_OF_CHAN	4
FREQUENCY	960.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2020-02-08, 11:16:07	226045.84438660
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Vastus Lateralis	Vastus Medialis	Lateral Gastroc	Tibialis Anterior
CHANNEL_GAIN	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
Vastus Lateralis	Vastus Medialis	Lateral Gastroc	Tibialis Anterior	
0.030670	0.020599	0.012970	-0.007477	
-0.001984	0.029144	0.002289	-0.009003	
-0.045625	0.043489	0.012054	-0.008392	
-0.116121	0.038911	-0.001068	-0.010223	
-0.130159	-0.000153	0.015411	-0.004120	
-0.086518	-0.040132	0.046540	-0.007782	
-0.053864	-0.051728	0.052949	-0.005951	
-0.001373	-0.027924	0.061494	-0.004120	
0.091096	0.074922	0.083161	0.004120	
0.166476	0.076447	-0.002289	-0.013580	
0.146639	0.062409	-0.063020	-0.009003	
0.016327	0.026398	-0.039216	-0.016632	
-0.056306	0.012054	-0.060273	-0.009613	
-0.097200	-0.007172	-0.063630	-0.012970	
-0.110018	-0.022125	-0.020599	-0.005646	
-0.073091	-0.070344	0.004425	-0.009613	
-0.018158	-0.075532	-0.032502	-0.003510	
-0.002289	-0.062104	-0.162509	-0.008392	
0.020294	0.003204	-0.106356	-0.018463	
0.042268	0.062104	0.141451	-0.016327	
0.035859	0.113070	0.024261	-0.014191	
-0.017242	0.079194	0.061494	-0.001373	
-0.096285	-0.078279	0.125582	-0.004120	
-0.059968	-0.157931	0.051423	-0.000763	
0.098116	-0.163119	-0.069123	-0.022125	
0.146944	-0.068208	-0.115511	-0.015106	
0.164035	0.012054	-0.031587	0.005951	
0.135958	0.056916	0.238194	0.014496	
0.044099	0.101168	0.180209	0.009918	
-0.066377	0.140535	0.049592	0.016937	
-0.162814	0.118868	-0.011749	0.010223	
-0.215915	0.078889	-0.045625	-0.003510	
-0.164035	0.053254	-0.062409	-0.016327	
-0.079499	0.010834	-0.044099	0.002594	
-0.071870	-0.025482	0.255283	-0.003510	
-0.086213	-0.089875	0.174106	-0.028229	
-0.049592	-0.132601	0.025482	-0.001678	
0.056611	-0.123751	0.054475	-0.012054	
0.108797	-0.095980	-0.023346	-0.025177	
0.086518	0.004120	-0.066072	-0.035554	
0.061799	0.076447	-0.132906	-0.015717	
0.030060	0.053254	-0.095369	-0.016022	
0.059358	0.040742	0.012360	-0.001373	
0.094759	0.034028	0.134737	0.005035	
0.075227	0.033113	0.269016	0.004425	
0.053864	0.023041	-0.066377	-0.022430	
0.082856	0.023956	-0.203097	-0.005646	
0.060578	0.012970	-0.211337	-0.006866	
-0.017853	0.005951	0.011139	0.001678	
-0.051423	0.007172	0.077973	0.004120	
-0.031281	0.023346	0.251926	-0.004120	
-0.028839	0.028229	0.200656	-0.010223	
-0.023346	0.032502	-0.133211	-0.001373	
-0.009613	0.036469	-0.404516	0.002899	
-0.004120	0.032502	-0.347448	-0.003510	
0.019989	0.038911	0.107576	-0.012970	
0.059968	0.020599	0.456092	0.008392	
0.114595	-0.004120	0.316625	0.010834	
0.086823	-0.014801	0.164645	-0.008392	
0.092927	0.041047	-0.150911	-0.000763	
0.042268	0.048371	-0.095369	-0.009613	
-0.065461	0.019379	-0.060273	-0.004120	
-0.127718	-0.009918	-0.050202	-0.006866	
-0.110628	-0.030060	-0.027008	-0.006866	
-0.158542	-0.071565	-0.019989	-0.009613	
-0.195773	-0.031892	0.044709	-0.005951	
-0.254368	-0.066682	-0.016937	-0.001984	
-0.250095	-0.167087	-0.151217	-0.005646	
-0.106050	-0.181125	-0.346838	-0.000153	
0.075837	-0.078584	-0.323644	-0.004425	
0.070954	0.077363	0.073396	-0.022125	
0.096895	0.273594	0.146639	-0.016327	
0.133516	0.307469	-0.011444	-0.003815	
0.056916	0.241245	-0.032502	-0.004425	
0.138704	0.112459	-0.081941	-0.000763	
0.062104	-0.098421	0.190280	-0.002899	
-0.186618	-0.185397	0.345617	-0.005035	
-0.180209	-0.135042	0.119173	0.003204	
-0.180209	-0.086518	0.051423	0.006866	
-0.077363	-0.080415	-0.029144	-0.043794	
0.291600	0.121920	-0.108492	-0.026093	
0.251621	0.064851	-0.170749	-0.004120	
-0.023956	-0.118563	-0.369116	0.029449	
-0.138399	-0.240635	-0.113070	0.029449	
-0.203403	-0.334935	0.930343	-0.010223	
-0.142061	-0.332799	0.423743	-0.027618	
-0.029449	-0.132601	0.200351	-0.009003	
-0.004425	0.078279	0.352636	-0.002899	
0.109102	0.145418	-0.021210	-0.019073	
0.135042	0.194247	-0.044099	-0.017853	
0.142977	0.183566	-0.209811	-0.033418	
0.107882	0.141451	-0.263523	-0.002289	
0.006256	0.143282	-0.265965	0.008087	
-0.006866	0.112459	-0.357214	-0.004120	
0.029755	0.057527	-0.209811	-0.016022	
0.083467	0.064851	0.154879	0.009308	
0.032197	0.039216	0.112154	-0.007172	
-0.068208	-0.006256	0.059358	-0.006866	
-0.145113	-0.042268	0.452735	-0.005951	
-0.140535	-0.059663	0.415198	-0.011444	
-0.057527	-0.038606	0.009918	-0.010529	
0.077363	0.026093	-0.306859	0.002899	
0.113985	0.050508	-0.489357	0.008698	
0.065766	0.049287	-0.365454	0.007782	
0.044709	0.053254	-0.314183	0.008087	
0.063020	0.051118	0.044404	0.000153	
0.150301	0.020905	0.026703	-0.004425	
0.120394	-0.008087	0.092622	-0.002899	
0.082551	-0.026398	0.101778	0.005341	
0.110018	-0.045320	-0.215304	-0.003510	
0.120394	-0.041047	0.129549	-0.011749	
0.077363	-0.027008	0.314488	-0.012054	
-0.017242	0.019989	-0.007477	-0.005646	
-0.148775	0.046235	0.562905	-0.009918	
-0.244907	0.054170	0.770733	-0.003510	
-0.276035	0.022125	0.168002	-0.020294	
-0.156099	0.016937	-0.046540	-0.007172	
-0.055085	-0.024261	-0.115206	-0.010529	
-0.053559	-0.046540	-0.074311	-0.014496	
-0.059968	-0.038606	-0.176852	-0.014191	
-0.009613	-0.000153	-0.347754	-0.011749	
-0.015106	0.041047	-0.389563	0.016632	
-0.052033	0.045320	-0.116426	0.002289	
-0.020294	0.067292	0.132296	-0.020599	
0.054780	0.105745	-0.038606	-0.022125	
0.149385	0.122835	0.114290	-0.019379	
0.176852	0.080110	0.055390	-0.014496	
0.025787	-0.015411	-0.052644	0.000763	
-0.186007	-0.168612	-0.129244	-0.014496	
-0.190585	-0.253452	-0.122225	-0.005341	
-0.023041	-0.281224	-0.110933	-0.025177	
0.049287	-0.234531	-0.040437	-0.013885	
-0.007477	-0.074616	0.015411	-0.013580	
-0.072480	0.023041	0.009918	-0.009308	
-0.099947	0.072175	0.016327	-0.009308	
0.013275	0.056001	0.022736	-0.011749	
0.160068	0.020294	0.035249	0.000763	
0.256809	0.021820	0.071259	0.006561	
0.243076	0.044709	0.076447	0.008087	
0.229649	0.026093	0.011139	0.006256	
0.121309	0.056306	0.010223	0.010529	
-0.156099	0.060884	0.083161	-0.004425	
-0.362402	0.082856	0.148165	-0.002899	
-0.420691	0.111544	0.123751	0.000458	
-0.406959	0.129549	0.075837	-0.003510	
-0.450294	0.116426	-0.027313	-0.026703	
-0.348669	-0.013885	-0.131075	-0.005341	
-0.078279	-0.137789	-0.062715	-0.011139	
0.120394	-0.140841	-0.023346	-0.028534	
0.296483	-0.097811	0.010834	-0.007477	
0.419471	0.032502	0.041352	-0.000763	
0.366064	0.170138	-0.009613	-0.015717	
0.306859	0.172885	0.015411	-0.006866	
0.235142	0.119478	-0.102999	0.003815	
0.219273	0.046235	-0.256504	0.003815	
0.032197	-0.060578	-0.132601	-0.000763	
-0.113375	-0.130465	0.092622	0.010834	
-0.204928	-0.109407	0.117342	0.006256	
-0.273899	-0.083772	-0.039216	-0.000763	
-0.299840	-0.065766	0.002594	-0.007782	
-0.314488	-0.058137	0.011749	-0.014496	
-0.081941	-0.056611	-0.014496	-0.011139	
0.108492	-0.085603	0.240940	-0.017242	
0.037690	-0.066072	0.304418	-0.001984	
-0.008392	-0.044099	0.123446	-0.005035	
0.122835	0.045014	0.030365	-0.001068	
0.131990	0.062104	0.241245	-0.012054	
0.127108	0.145418	-0.192111	-0.011444	
0.151217	0.323949	-0.359350	0.002594	
0.147249	0.249180	0.011139	-0.001984	
0.149385	0.139315	0.471046	0.000763	
0.072785	-0.007782	0.515907	0.005951	
-0.071565	-0.205234	-0.008392	0.009918	
-0.127108	-0.359045	-0.132906	-0.001984	
-0.070039	-0.313878	0.101778	-0.006866	
0.004425	-0.142061	0.050202	-0.008087	
0.110018	0.053254	0.004730	-0.020599	
0.127108	0.150606	-0.039826	-0.039826	
0.108492	0.130465	-0.049592	-0.015717	
0.030975	0.080415	0.059358	-0.014496	
-0.079804	0.044099	0.089265	-0.022430	
-0.131685	0.017853	0.049592	-0.015717	
-0.117647	0.043183	-0.005646	0.000153	
-0.111238	0.020599	-0.075837	0.001678	
0.044404	-0.084687	-0.395666	0.004425	
0.009613	-0.043489	-0.650797	0.000763	
0.014496	0.027008	-0.305028	0.005035	
0.145113	0.037995	-0.162814	-0.006866	
0.042268	0.004120	0.013275	-0.011139	
-0.182345	-0.080110	0.176547	-0.002289	
-0.327916	-0.106356	0.134432	-0.017853	
-0.324559	-0.105745	0.196078	-0.016632	
-0.157931	-0.047761	0.099642	-0.007477	
-0.001984	0.008698	0.041657	-0.006866	
0.106356	0.059358	-0.127718	-0.009308	
0.174106	0.178683	-0.376135	0.003815	
-0.034333	0.158542	-0.035859	-0.002289	
-0.025787	0.161899	0.396582	0.000153	
0.064851	0.248264	0.063020	-0.013580	
0.066377	0.210422	0.051423	-0.007172	
0.009613	0.094149	0.015411	-0.009918	
-0.106661	0.074616	-0.068818	-0.006256	
-0.233006	-0.077973	-0.092011	-0.002899	
-0.236668	-0.265354	0.031281	-0.005035	
-0.078584	-0.267490	0.151827	-0.004120	
0.076142	-0.275425	-0.076447	-0.014496	
0.107882	-0.215915	0.193942	-0.013580	
0.029144	-0.089265	0.363623	-0.006866	
-0.049897	0.031892	0.029144	-0.001068	
-0.068208	0.080415	0.091401	-0.012970	
0.044709	0.082246	-0.052644	-0.009918	
0.109407	0.054170	-0.125277	-0.014191	
0.090180	0.056001	0.168002	-0.013885	
0.095980	0.084382	0.471657	-0.005951	
0.164645	0.071565	-0.233311	0.012360	
0.166171	0.018158	-0.484779	0.000458	
0.134432	0.020294	-0.381018	-0.009918	
0.017242	0.003815	-0.208285	-0.017548	
-0.034944	0.047456	0.352331	-0.009918	
0.157321	0.034028	0.389257	-0.004425	
0.446326	-0.009918	0.009918	0.004120	
0.479286	0.014496	-0.028534	0.007172	
0.267796	0.028534	0.014496	-0.016632	
-0.046540	0.057221	-0.044099	-0.007477	
-0.308080	0.017853	0.065156	0.011444	
-0.459449	-0.041963	0.182345	0.010834	
-0.493629	0.019379	0.192416	-0.007172	
-0.402990	0.117342	-0.005951	-0.016022	
-0.300145	0.086213	-0.052949	-0.005035	
-0.097200	0.023041	-0.015411	0.012665	
0.114901	0.022125	-0.023041	0.002899	
0.240330	0.079194	-0.036775	0.003204	
0.059358	0.004425	-0.011139	-0.020599	
-0.142061	-0.012970	-0.076142	-0.013580	
-0.246738	0.011749	-0.171969	-0.021820	
-0.242466	-0.089570	-0.127108	-0.019073	
0.008698	-0.100557	-0.102388	-0.021515	
-0.020294	-0.124056	-0.062715	-0.007172	
-0.186618	-0.178073	0.024872	-0.001373	
-0.095369	-0.241550	0.071870	-0.013275	
0.078279	-0.286717	0.022736	-0.005341	
0.221409	-0.209201	0.015411	-0.018158	
0.365454	-0.034028	0.058747	-0.017548	
0.342565	0.077363	0.132601	-0.015106	
0.269627	0.114595	0.056611	-0.011444	
0.154268	0.091706	-0.027924	0.006866	
0.031281	0.117342	-0.055390	0.010529	
-0.084077	0.143587	-0.146334	-0.011139	
-0.211947	0.193637	-0.310521	0.002899	
-0.150606	0.205844	-0.308690	0.002899	
-0.010223	0.137484	0.261692	0.000458	
0.141146	0.062104	0.302892	-0.000763	
0.371252	0.009003	0.093843	-0.006256	
0.169528	-0.012970	0.182345	0.002594	
-0.150301	0.028229	0.129549	-0.000763	
-0.231480	0.017853	0.088044	-0.006866	
-0.310521	-0.067597	-0.056611	-0.001373	
-0.286412	-0.248264	-0.296788	-0.004120	
-0.200351	-0.341649	-0.400549	-0.009308	
-0.235752	-0.432288	-0.325780	-0.000763	
-0.197909	-0.322728	0.034333	0.006866	
-0.152132	-0.088349	0.742352	0.020294	
-0.035554	0.089265	0.657512	0.001678	
0.129549	0.231174	0.178683	-0.016327	
0.237583	0.270237	0.283666	-0.019379	
0.206759	0.296483	0.269321	-0.024567	
0.057221	0.191501	-0.047761	-0.013275	
0.014801	0.113680	-0.182956	0.005341	
-0.022430	0.133821	-0.043183	-0.000763	
-0.036164	0.060273	-0.047761	-0.017853	
0.188449	-0.000153	0.064851	-0.038301	
0.430152	0.004425	-0.044709	-0.028839	
0.302892	0.020905	-0.349279	-0.024261	
0.189059	0.105135	0.040437	-0.009308	
0.137484	0.183871	-0.167087	0.012665	
0.106356	0.099337	-0.371252	0.020599	
-0.070954	0.026398	-0.457007	0.034638	
-0.270237	-0.022125	-0.250095	0.003815	
-0.316930	-0.091706	0.009918	-0.018463	
-0.323949	-0.132906	-0.122225	-0.023651	
-0.242466	-0.153048	0.038301	-0.003204	
-0.167392	-0.169833	0.121309	-0.001678	
-0.106050	-0.110018	0.112459	-0.005035	
-0.061799	-0.016327	0.133821	-0.021515	
-0.011139	0.006256	0.404516	-0.013580	
-0.010223	-0.000763	0.147249	-0.005646	
-0.012360	0.015106	-0.030365	-0.019684	
0.012054	0.022430	-0.104830	-0.017242	
0.053254	0.014801	0.172885	-0.011749	
0.125582	0.024567	0.362707	-0.010223	
0.131990	0.023041	0.065156	-0.019379	
0.135958	0.022430	-0.002899	-0.016327	
0.221714	0.018158	-0.110933	-0.017548	
0.266880	0.030975	0.118258	0.017242	
0.164645	0.036469	-0.066377	0.018768	
-0.005035	0.029144	-0.346533	-0.000763	
-0.094149	0.016022	-0.290380	-0.009613	
-0.091706	-0.010834	-0.392920	-0.001678	
-0.109407	-0.043794	0.204013	-0.001984	
-0.151522	-0.054170	0.394445	0.002289	
-0.201571	-0.056611	0.437476	-0.017548	
-0.177768	-0.047151	0.231480	-0.022736	
-0.027618	-0.028534	-0.033418	-0.015717	
0.006561	-0.010834	-0.044099	-0.005341	
0.054475	0.024261	-0.098421	0.002899	
0.279697	0.124666	-0.035554	0.017242	
0.276951	0.233616	-0.169528	-0.001678	
0.082856	0.343480	0.065156	-0.017853	
-0.169528	0.350195	0.512245	-0.015717	
-0.316014	0.186923	0.084687	-0.010529	
-0.354467	-0.037385	0.016022	-0.013275	
-0.490273	-0.275425	-0.176242	-0.017242	
-0.426490	-0.391088	-0.102388	0.000458	
-0.174106	-0.461585	0.063020	-0.005646	
0.130159	-0.382238	0.208591	-0.003204	
0.362097	-0.170444	0.027313	-0.008392	
0.461890	0.208285	-0.083161	-0.004425	
0.420997	0.340123	0.088960	-0.005035	
0.264439	0.141146	-0.029144	0.002594	
0.045930	-0.048676	-0.196078	-0.001984	
-0.002289	-0.196994	-0.348974	-0.014191	
-0.126497	-0.287023	-0.399328	-0.005341	
-0.150301	-0.323033	-0.657207	0.009003	
0.019073	-0.233006	-0.744793	0.011139	
0.082551	-0.112154	0.186618	0.008087	
0.122225	0.013885	0.459144	0.012360	
0.173495	0.242161	0.170749	-0.001373	
-0.000153	0.483559	0.117952	-0.010223	
-0.124666	0.323033	-0.044099	-0.010529	
-0.181430	0.108797	0.288854	0.006256	
-0.270542	-0.017548	0.466163	-0.009918	
-0.301061	-0.184482	0.254368	-0.013275	
-0.363012	-0.317845	0.208285	-0.019989	
-0.269016	-0.162204	0.091096	-0.001678	
-0.016327	-0.025787	0.007172	0.000763	
0.100863	0.131990	-0.130159	-0.045014	
0.160678	0.324559	-0.256809	-0.023956	
0.133516	0.346838	-0.182956	0.014801	
0.129244	0.151217	0.128633	0.005951	
0.138399	0.105440	0.218356	-0.004120	
0.201266	0.097506	0.166781	-0.007782	
0.282445	0.098726	0.221104	-0.000763	
0.254368	0.121614	0.026398	0.005035	
0.146944	0.126802	-0.153048	0.000153	
0.055085	0.096285	-0.110933	-0.005951	
-0.026093	0.021820	-0.104830	-0.015411	
-0.069428	-0.038301	-0.063630	-0.005341	
-0.127718	-0.114595	0.111238	-0.008087	
-0.183566	-0.111544	0.014801	0.009918	
-0.189975	-0.103304	-0.232395	-0.002899	
-0.109713	-0.071565	-0.041352	-0.000763	
-0.029449	-0.057527	0.158542	-0.016327	
0.014801	-0.062409	0.245823	-0.017548	
-0.012360	-0.084382	0.083772	-0.020599	
-0.037995	-0.092622	-0.007782	-0.007172	
-0.064240	-0.079194	-0.161593	-0.011444	
-0.105440	-0.049897	-0.243687	-0.011444	
-0.086518	-0.014801	0.249485	-0.002899	
-0.034028	0.012970	0.323949	-0.011139	
-0.002899	0.037995	-0.027924	0.000153	
-0.000763	0.003815	-0.023346	0.001678	
-0.001984	-0.005951	-0.082856	-0.011444	
0.070954	0.000153	-0.158542	-0.014496	
0.188144	0.011139	-0.033418	-0.007477	
0.196383	0.010223	0.155794	-0.010529	
0.142061	0.022430	0.178073	-0.003510	
0.107271	0.027924	0.032197	-0.005341	
0.024872	0.045014	-0.090180	-0.004425	
-0.061494	0.056306	-0.159457	-0.013275	
-0.032502	0.052644	-0.113070	-0.001984	
-0.011139	0.047151	-0.067903	0.015411	
-0.068208	0.018158	-0.100557	0.002594	
-0.180209	-0.020905	-0.051728	-0.011139	
-0.256504	-0.059052	-0.019684	-0.000153	
-0.187839	-0.077973	-0.006866	0.002289	
-0.055696	-0.084077	0.022125	-0.028534	
0.028229	-0.071565	0.026703	-0.011444	
0.109407	-0.088044	0.016937	-0.005035	
0.120699	-0.043489	0.017853	-0.002289	
0.052339	0.014191	0.026093	-0.008087	
0.058137	0.055085	0.063630	-0.000763	
0.041047	0.082246	0.112459	-0.009308	
0.040132	0.108492	0.101473	-0.004425	
0.016937	0.090791	0.124971	-0.010223	
-0.030975	0.010223	0.063020	-0.010223	
-0.079499	-0.061799	0.060273	0.000153	
-0.096285	-0.073701	-0.096590	0.008087	
-0.062104	-0.110323	-0.094454	-0.009003	
-0.101778	-0.082856	-0.061494	-0.015717	
-0.107271	0.030365	-0.072785	0.003815	
0.059358	0.090791	-0.036469	0.008392	
0.320897	0.037995	-0.034333	0.005951	
0.477760	0.004120	-0.159457	-0.001678	
0.452125	0.097811	0.139620	-0.002899	
0.241245	0.233311	0.150911	-0.009918	
-0.126497	0.361792	-0.028534	-0.010223	
-0.371862	0.275120	-0.058137	-0.005951	
-0.428626	0.066377	-0.081941	-0.000153	
-0.467078	-0.257420	-0.090180	-0.012054	
-0.617838	-0.411841	-0.104830	-0.009918	
-0.609598	-0.372168	0.116121	-0.010223	
-0.278172	-0.393835	0.367895	-0.013580	
0.095369	-0.157016	0.099642	-0.010223	
0.171054	0.006256	0.061799	0.010834	
0.182345	-0.026398	-0.075837	-0.008392	
0.180514	0.025177	-0.268406	-0.029449	
0.200961	-0.019989	-0.411841	-0.013885	
0.161288	0.006561	-0.273289	0.002899	
0.156099	0.105745	0.379187	-0.011444	
0.157321	0.121004	0.439002	-0.015411	
0.126802	0.092317	0.273899	0.003815	
0.112764	0.085298	0.370947	-0.002289	
0.100252	0.082856	0.244297	-0.005951	
0.070954	0.072785	0.112154	-0.014496	
0.063935	0.068818	-0.100252	-0.001678	
0.045014	0.074311	-0.251926	0.002594	
0.023651	0.074006	-0.173495	-0.005646	
0.020599	0.050813	0.046540	-0.002899	
0.027924	0.053559	0.037080	-0.000763	
-0.013885	0.032197	0.165866	-0.004120	
-0.001678	0.004120	0.459754	0.005341	
0.017242	-0.001984	0.095980	0.008698	
0.005646	0.012970	-0.124971	-0.003510	
-0.019379	0.013885	-0.240330	-0.007477	
-0.034028	0.020905	-0.200961	-0.013885	
-0.045014	0.058747	-0.116121	-0.012054	
-0.075837	0.040132	-0.094454	-0.011749	
-0.090486	0.002899	-0.137178	-0.016632	
-0.059663	-0.014191	-0.015106	-0.007172	
-0.011139	-0.023956	0.078584	0.001068	
0.004730	-0.066072	0.129854	-0.016327	
0.017242	-0.044404	0.064546	0.005035	
0.044099	-0.023041	-0.043489	-0.007172	
0.054475	0.007172	-0.107882	-0.010529	
0.010834	0.034028	-0.406348	-0.009918	
-0.109407	0.037385	-0.438697	0.008698	
-0.118258	0.012970	-0.064240	0.006866	
-0.079499	0.000458	-0.088044	-0.012054	
-0.048066	-0.002289	0.442664	-0.022736	
0.015106	0.027313	0.395056	-0.013885	
0.054780	0.063020	-0.063630	-0.007782	
0.066987	0.078889	-0.113985	-0.014496	
0.030670	0.057527	-0.143892	-0.015717	
-0.021820	-0.023346	-0.232700	-0.001984	
-0.062104	-0.082551	-0.183871	0.009918	
-0.003510	-0.109407	-0.238804	-0.000763	
0.020905	-0.125582	0.022125	0.011139	
0.164035	-0.114901	0.027924	0.008087	
0.234531	-0.059968	0.317235	0.006561	
0.001984	-0.055085	0.888533	-0.001373	
-0.222630	-0.028534	0.327611	-0.011444	
-0.285497	-0.046540	0.234531	-0.028229	
-0.186313	-0.016937	-0.001068	-0.017853	
-0.040437	0.027924	-0.288243	-0.011749	
0.045930	0.035249	-0.356604	-0.016327	
-0.001678	0.007782	0.065156	-0.003510	
-0.016022	-0.005341	0.498512	0.005035	
0.001068	0.018158	0.085908	-0.001373	
0.004120	0.047456	0.147554	0.004120	
0.024872	0.082551	0.147249	-0.013885	
0.032807	0.114290	0.186923	-0.007172	
0.034028	0.116732	0.124361	0.006561	
0.037995	0.092927	-0.061799	-0.001678	
0.124361	0.057221	-0.003510	-0.000763	
0.161288	0.009308	-0.068818	-0.030060	
0.088349	-0.036469	-0.143587	-0.028229	
0.074616	-0.061189	-0.242466	-0.019684	
0.055085	-0.025482	-0.235752	0.005951	
-0.009613	0.014496	-0.171054	-0.003204	
0.003204	0.019073	-0.056306	0.005035	
-0.120699	0.010834	0.027008	0.000763	
-0.211947	-0.023651	-0.006866	0.001068	
-0.090486	0.005035	-0.108797	-0.004120	
-0.102694	-0.012360	-0.462806	-0.022125	
-0.204013	-0.024261	-0.562295	-0.021515	
-0.234837	0.020905	-0.280308	-0.022125	
-0.206149	-0.018158	-0.087129	-0.015106	
-0.210116	-0.129549	0.321507	0.003815	
-0.168307	-0.094149	0.692607	0.006561	
-0.047151	-0.058442	0.008087	-0.000763	
0.108797	-0.057221	-0.195163	-0.001984	
0.243687	0.016327	0.134737	-0.022125	
0.239414	0.036164	0.194247	-0.012970	
0.142366	-0.061799	0.159457	-0.009613	
0.128633	-0.056306	0.120089	0.003815	
0.085908	-0.027313	0.096285	-0.007172	
0.048676	0.014801	0.055696	-0.022125	
0.013885	0.122835	0.065156	-0.016632	
0.013275	0.143892	0.076753	0.021515	
0.014801	0.109102	-0.006866	0.010834	
0.008087	0.084382	-0.133211	-0.025787	
0.032807	0.031281	-0.147249	-0.011139	
0.064851	-0.002899	-0.078279	0.006561	
0.042878	0.004120	-0.026093	0.005035	
-0.005951	0.027924	-0.088044	-0.011749	
-0.050508	0.001068	-0.020294	-0.010223	
-0.080415	-0.052339	-0.021515	-0.009003	
-0.021210	-0.077363	0.155489	-0.009308	
0.061799	-0.136568	0.217441	-0.019684	
0.117342	-0.093537	0.073396	-0.010223	
0.060884	-0.037690	0.201877	-0.011444	
-0.007782	-0.001984	0.095064	0.002594	
-0.017853	0.032807	-0.026093	0.003204	
-0.031892	0.087739	-0.094759	0.000763	
-0.068513	0.127413	-0.094149	-0.013275	
-0.034028	0.110933	-0.097811	-0.005646	
-0.016022	0.119783	-0.016937	-0.001373	
-0.006256	0.119783	0.288854	-0.003204	
0.006866	0.153963	0.053559	-0.006256	
0.020905	0.087434	-0.023041	-0.005646	
0.023651	0.005035	0.018768	-0.001984	
0.033723	0.023346	-0.056306	-0.001373	
-0.033723	-0.029449	-0.068513	0.003204	
-0.175937	-0.107882	0.196078	-0.008392	
-0.107271	-0.040437	0.124971	-0.000763	
-0.080110	-0.039521	-0.138399	0.012054	
-0.237888	-0.084077	-0.167392	0.017548	
-0.137789	-0.081635	-0.026398	-0.005035	
-0.021820	-0.117647	0.133821	-0.013275	
0.025787	-0.166171	-0.056306	-0.029449	
0.167392	-0.095675	-0.135347	-0.021515	
0.459144	-0.093537	0.057527	-0.010529	
0.353552	-0.089875	0.127108	-0.005646	
0.158847	0.016632	0.044404	-0.000763	
0.099947	0.193027	-0.096285	-0.005951	
0.125277	0.165561	-0.232700	-0.001678	
0.188449	0.028839	-0.118258	-0.002289	
-0.069734	-0.001373	0.110323	-0.019073	
-0.441443	-0.085908	-0.001068	-0.012360	
-0.592813	-0.210727	0.112459	0.010223	
-0.496986	-0.196078	0.054780	0.001678	
-0.200046	-0.127718	-0.013885	0.004120	
0.080415	-0.106966	0.045625	-0.000153	
0.110323	-0.004425	0.046235	-0.006256	
0.050813	0.155489	0.027924	-0.011444	
0.089265	0.175326	0.012665	0.001678	
0.192721	0.163424	0.004120	-0.009613	
0.148775	0.206149	0.023346	-0.014191	
0.056916	0.231785	0.042268	-0.009308	
0.051118	0.174716	0.007782	-0.003815	
0.020294	0.074311	-0.021820	-0.011139	
0.009003	0.009003	-0.066987	-0.006256	
-0.062104	-0.002289	-0.121614	0.006561	
-0.165866	-0.028534	-0.118868	-0.002899	
-0.225986	-0.038301	0.178378	-0.000763	
-0.154268	-0.007172	0.187839	-0.009003	
-0.031281	0.066072	-0.002899	-0.005646	
-0.042268	0.044709	0.055696	-0.005951	
-0.023956	-0.030975	0.022125	0.000153	
-0.046235	-0.102388	0.039216	-0.013580	
-0.042268	-0.114595	0.021210	-0.019379	
-0.009308	-0.107576	0.001984	-0.009003	
0.058137	-0.102694	-0.016022	-0.001984	
0.133211	-0.086518	-0.039521	-0.009308	
0.173495	-0.043183	-0.037995	-0.004120	
0.150911	0.011139	-0.023041	-0.012970	
0.100252	0.044709	-0.015717	-0.017548	
0.072480	0.027924	-0.016327	-0.025177	
0.035859	0.039216	-0.002899	-0.015411	
-0.024872	0.049287	0.006561	-0.010529	
-0.041352	0.056306	0.012970	-0.005951	
-0.028229	0.058442	0.016937	0.004120	
-0.005951	0.034028	0.009003	-0.007172	
0.000153	0.012970	0.031587	-0.004425	
-0.003510	-0.009918	0.031281	-0.004425	
-0.007172	-0.019379	-0.034028	-0.008392	
-0.004425	-0.014191	-0.009308	-0.025482	
-0.025482	0.031892	0.166781	-0.023346	
-0.052949	0.040437	0.093843	-0.015411	
-0.030975	0.035859	-0.124666	-0.003815	
0.009918	-0.009003	-0.240025	0.002289	
0.034638	-0.035859	-0.539407	0.028534	
0.030365	-0.034028	0.028534	0.022430	
0.062104	-0.012054	0.238804	-0.005341	
0.043183	0.001678	0.117037	-0.010529	
0.026398	0.007782	0.117952	-0.010529	
0.032807	0.010223	0.103304	-0.022125	
0.028534	0.038911	0.002899	-0.013275	
-0.009003	0.048676	0.218967	-0.010529	
-0.071870	0.016327	0.238804	-0.020599	
-0.040132	0.006256	-0.087739	-0.009918	
-0.027618	-0.003204	0.154268	0.002594	
-0.045625	-0.038606	0.057527	-0.001678	
-0.075227	-0.014191	0.048676	-0.001984	
-0.013275	0.110933	0.189059	0.000763	
0.108797	0.090791	0.094759	-0.008087	
0.153048	0.023041	0.163730	0.002594	
0.164035	-0.020294	0.165866	0.005341	
0.136568	-0.108797	-0.003510	0.011444	
-0.047761	-0.030365	-0.140535	0.000153	
-0.296178	0.064240	-0.136263	0.002899	
-0.561685	-0.009918	-0.226597	-0.011749	
