NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	38
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-01, 15:30:04	426810.82491320
DATA_INCLUDED	3D
MARKER_NAMES	Chest	ASISL	ASISR	Sacral	supLatThighL	supMedThighL	infLatThighL	infMedThighL	supLatThighR	supMedRightR	infLatThighR	inMedThighR	latKneeL	medKneeL	latKneeR	medKneeR	supAntShankL	supPostShankL	infAntShankL	infPostShankL	supAntShankR	supPostShankR	infAntShankR	infPostShankR	heelLeft	heelRight	toeLeft	toeRight	latAnkleL	medAnkleL	latAnkleR	medAnkleR	lateralFootL	proximalFootL	distalFootL	lateralFootR	proximalFootR	distalFootR
Chest X	Chest Y	Chest Z	ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	Sacral X	Sacral Y	Sacral Z	supLatThighL X	supLatThighL Y	supLatThighL Z	supMedThighL X	supMedThighL Y	supMedThighL Z	infLatThighL X	infLatThighL Y	infLatThighL Z	infMedThighL X	infMedThighL Y	infMedThighL Z	supLatThighR X	supLatThighR Y	supLatThighR Z	supMedRightR X	supMedRightR Y	supMedRightR Z	infLatThighR X	infLatThighR Y	infLatThighR Z	inMedThighR X	inMedThighR Y	inMedThighR Z	latKneeL X	latKneeL Y	latKneeL Z	medKneeL X	medKneeL Y	medKneeL Z	latKneeR X	latKneeR Y	latKneeR Z	medKneeR X	medKneeR Y	medKneeR Z	supAntShankL X	supAntShankL Y	supAntShankL Z	supPostShankL X	supPostShankL Y	supPostShankL Z	infAntShankL X	infAntShankL Y	infAntShankL Z	infPostShankL X	infPostShankL Y	infPostShankL Z	supAntShankR X	supAntShankR Y	supAntShankR Z	supPostShankR X	supPostShankR Y	supPostShankR Z	infAntShankR X	infAntShankR Y	infAntShankR Z	infPostShankR X	infPostShankR Y	infPostShankR Z	heelLeft X	heelLeft Y	heelLeft Z	heelRight X	heelRight Y	heelRight Z	toeLeft X	toeLeft Y	toeLeft Z	toeRight X	toeRight Y	toeRight Z	latAnkleL X	latAnkleL Y	latAnkleL Z	medAnkleL X	medAnkleL Y	medAnkleL Z	latAnkleR X	latAnkleR Y	latAnkleR Z	medAnkleR X	medAnkleR Y	medAnkleR Z	lateralFootL X	lateralFootL Y	lateralFootL Z	proximalFootL X	proximalFootL Y	proximalFootL Z	distalFootL X	distalFootL Y	distalFootL Z	lateralFootR X	lateralFootR Y	lateralFootR Z	proximalFootR X	proximalFootR Y	proximalFootR Z	distalFootR X	distalFootR Y	distalFootR Z	
150.118	683.964	1299.885	83.669	828.067	1003.611	115.779	575.576	1010.243	-122.959	667.956	1062.785	62.460	913.448	703.513	125.171	854.389	683.264	23.955	885.359	585.043	102.588	814.936	560.804	183.266	519.375	725.199	225.667	577.608	722.907	197.592	538.611	626.712	226.133	593.183	634.043	8.611	866.154	520.947	34.193	739.174	498.049	150.201	559.430	554.942	162.903	692.599	541.812	-101.722	886.490	460.226	-133.597	865.808	504.290	-149.051	878.249	379.178	-196.206	868.489	434.252	168.892	553.109	429.091	95.586	532.631	408.030	156.304	546.821	342.621	101.679	544.463	310.095	-398.498	778.700	301.279	37.600	640.702	103.790	-257.697	768.776	19.748	359.204	645.187	66.182	116.116	591.890	127.130	126.999	680.029	131.610	-344.389	825.102	255.406	-302.861	742.074	238.804	244.778	596.076	88.619	218.130	670.926	109.346	272.217	666.181	89.015	-310.733	820.878	107.394	-292.220	747.213	145.062	-281.253	754.182	85.366
154.278	683.834	1300.579	86.991	827.944	1004.314	119.958	574.937	1010.653	-118.802	667.104	1063.513	69.538	913.932	704.890	132.347	854.810	684.897	32.069	886.263	585.994	114.686	817.270	564.036	185.976	518.872	724.787	228.479	576.949	722.396	199.481	538.077	626.297	228.484	592.642	633.595	17.275	867.060	521.583	43.340	740.060	498.634	152.201	559.161	554.928	164.767	692.269	541.890	-91.718	886.870	460.648	-124.607	865.582	505.451	-141.012	878.702	380.745	-187.875	868.489	435.853	170.456	553.104	428.818	96.923	532.336	408.108	157.395	546.651	342.423	102.608	544.211	310.104	-388.357	778.974	305.833	37.566	640.693	103.793	-256.265	769.572	18.064	359.205	645.173	66.173	116.289	592.108	127.019	127.081	679.958	131.632	-336.876	825.297	258.097	-294.540	742.424	241.139	244.789	596.038	88.593	218.138	670.913	109.341	272.175	666.169	88.987	-306.390	821.247	109.439	-285.881	747.587	146.727	-276.713	754.886	86.731
158.516	683.741	1301.324	90.493	827.780	1004.989	124.043	574.358	1010.983	-114.612	666.189	1064.151	76.497	914.207	706.346	139.516	855.144	686.839	40.181	886.981	586.746	120.923	817.357	564.774	188.530	518.394	724.587	231.159	576.524	721.946	201.616	537.712	625.959	230.807	592.247	633.181	26.087	868.025	522.160	52.621	740.956	499.152	154.281	558.974	554.820	166.506	692.070	541.760	-83.338	887.564	461.685	-116.089	866.236	506.961	-132.959	879.041	382.174	-179.404	868.327	437.610	171.825	552.868	428.589	98.114	532.081	408.186	158.476	546.484	342.210	103.458	544.032	310.173	-377.705	779.117	310.284	37.566	640.708	103.773	-254.854	770.223	16.615	359.192	645.158	66.204	116.333	592.110	127.035	127.106	679.873	131.714	-329.193	825.153	260.828	-285.909	743.224	243.326	244.806	595.997	88.603	218.091	670.902	109.301	272.170	666.181	88.998	-301.889	821.552	111.318	-279.254	747.769	148.059	-272.060	755.630	87.624
162.688	683.708	1302.031	93.927	827.687	1005.590	128.005	573.871	1011.302	-110.507	665.268	1065.080	83.338	914.623	707.552	146.618	855.572	688.656	48.740	887.824	587.957	128.869	818.064	565.940	191.174	518.000	724.180	233.796	576.119	721.549	203.937	537.307	625.735	233.032	591.920	632.605	34.823	869.021	522.866	61.373	741.431	499.170	156.239	558.744	554.852	168.097	691.833	541.598	-74.463	888.139	462.657	-107.553	866.539	508.434	-124.687	879.488	383.454	-170.766	868.446	439.134	173.162	552.656	428.361	99.527	531.786	408.323	159.460	546.325	342.040	104.371	543.786	310.294	-366.654	779.076	314.306	37.550	640.656	103.768	-253.372	771.054	15.031	359.180	645.136	66.190	116.378	592.087	127.018	127.225	679.878	131.684	-321.091	825.224	263.418	-277.471	743.442	245.330	244.790	596.051	88.525	218.088	670.876	109.263	272.201	666.145	89.025	-297.233	821.890	113.058	-272.009	748.185	149.067	-267.152	756.337	88.740
166.904	683.713	1302.770	97.439	827.492	1006.203	132.097	573.232	1011.682	-106.507	664.513	1065.888	90.406	914.851	709.093	153.835	855.779	690.542	57.069	889.448	589.537	137.317	818.769	567.549	193.767	517.788	723.993	236.399	575.793	721.078	206.098	537.035	625.446	235.218	591.618	632.271	43.757	869.812	523.630	71.508	742.793	500.407	158.590	558.392	554.023	169.732	691.583	541.603	-65.913	888.768	463.869	-98.964	865.846	509.426	-116.339	879.760	384.745	-162.246	868.422	440.546	174.491	552.462	428.199	100.853	531.523	408.322	160.564	546.187	341.844	105.339	543.617	310.247	-355.510	778.628	317.929	37.525	640.675	103.788	-251.560	771.868	13.970	359.182	645.136	66.246	116.446	592.035	127.018	127.256	679.850	131.732	-313.078	825.101	266.206	-268.752	743.753	247.267	244.749	596.029	88.535	218.062	670.887	109.253	272.136	666.142	88.981	-292.450	822.110	114.729	-267.182	750.747	149.709	-261.946	757.018	89.802
170.989	683.802	1303.343	101.150	827.296	1007.039	135.973	572.718	1012.041	-102.489	663.650	1066.590	97.622	915.149	710.776	161.012	855.896	692.611	65.286	889.241	590.057	145.805	819.332	569.334	196.431	517.539	723.694	238.970	575.626	720.665	208.098	536.620	625.164	237.552	591.397	631.940	52.619	870.662	524.448	80.462	743.238	501.420	159.448	558.161	554.529	171.205	691.389	541.589	-58.770	889.664	465.625	-89.557	867.167	511.089	-107.693	879.986	386.257	-153.307	868.539	442.121	175.589	552.024	428.244	102.222	531.313	408.305	161.520	546.022	341.737	106.218	543.483	310.312	-344.325	778.561	321.532	37.528	640.657	103.802	-248.837	772.950	13.790	359.132	645.150	66.228	116.439	592.084	127.034	127.270	679.841	131.728	-305.088	824.858	268.966	-260.089	743.898	249.063	244.747	596.043	88.530	218.021	670.882	109.203	272.075	666.184	88.952	-286.947	822.509	116.302	-260.318	751.467	150.101	-256.518	757.449	90.471
175.111	683.882	1303.885	104.816	827.038	1007.804	139.905	572.133	1012.337	-98.547	663.026	1067.411	104.766	915.363	712.370	168.034	856.043	694.795	73.592	889.899	591.210	154.196	819.779	571.163	199.038	517.331	723.527	241.628	575.381	720.154	210.237	536.481	624.804	239.588	591.314	631.509	61.454	871.370	525.406	89.716	743.951	502.503	161.869	558.018	553.767	172.979	691.391	541.508	-49.230	890.192	466.395	-80.635	867.475	512.189	-99.160	880.295	387.526	-144.596	868.583	443.328	176.901	551.865	427.985	103.495	531.212	408.434	162.492	546.019	341.602	107.079	543.336	310.305	-333.426	777.724	324.581	37.505	640.660	103.763	-244.781	774.247	14.573	359.148	645.145	66.233	116.482	592.030	127.006	127.320	679.830	131.766	-296.970	824.723	271.470	-251.596	743.954	250.751	244.705	596.062	88.544	217.991	670.882	109.196	272.079	666.191	88.970	-280.795	822.959	118.053	-252.990	751.960	151.116	-250.328	758.205	91.770
179.172	683.967	1304.493	108.565	826.692	1008.619	143.792	571.559	1012.750	-94.687	662.159	1068.121	112.096	915.583	713.623	175.254	855.955	696.700	81.695	890.334	592.108	162.626	820.195	573.113	201.694	517.067	723.228	244.215	575.167	719.778	212.268	536.387	624.512	241.405	591.214	630.733	70.371	872.195	526.325	98.754	744.385	503.546	163.683	557.871	553.684	174.433	691.279	541.436	-42.186	891.181	468.033	-71.376	867.189	513.331	-90.270	880.555	388.533	-135.655	868.750	444.528	178.252	551.814	427.729	104.634	531.094	408.522	163.578	546.019	341.390	107.982	543.253	310.364	-323.439	776.563	327.266	37.522	640.669	103.743	-239.570	775.798	15.648	359.166	645.133	66.260	116.505	592.012	127.056	127.350	679.786	131.828	-288.712	824.097	274.079	-242.982	743.990	252.386	244.785	596.025	88.468	217.966	670.878	109.152	272.086	666.168	88.969	-274.273	823.321	120.303	-245.303	752.403	152.585	-243.642	759.311	92.796
183.250	684.120	1305.194	112.335	826.374	1009.270	147.710	570.939	1013.227	-90.747	661.581	1068.938	119.224	915.689	715.204	182.404	855.799	698.948	90.219	890.982	593.377	170.976	820.447	574.946	204.161	516.918	723.012	246.794	574.946	719.282	214.301	536.212	624.241	243.471	591.060	630.426	79.553	872.781	527.390	107.584	744.719	504.789	165.394	557.731	553.572	175.027	690.523	542.034	-34.085	892.046	469.389	-62.227	867.651	514.442	-81.494	880.679	389.728	-126.483	868.887	445.931	179.534	551.784	427.566	105.861	530.919	408.637	164.488	545.946	341.330	108.913	543.081	310.385	-314.431	775.291	329.613	37.515	640.657	103.767	-233.009	777.662	17.389	359.144	645.129	66.281	116.470	591.721	127.116	127.371	679.756	131.872	-280.079	823.907	276.222	-234.327	743.839	254.139	244.699	596.056	88.508	217.965	670.872	109.130	272.130	666.175	88.979	-267.143	824.029	123.058	-237.248	752.970	154.440	-236.049	760.617	94.572
187.383	684.231	1305.844	116.068	826.028	1009.835	151.577	570.372	1013.616	-86.788	660.848	1069.618	125.840	915.584	717.170	189.421	855.627	701.191	98.753	891.427	594.677	179.414	820.566	576.902	206.769	516.809	722.592	249.365	574.825	718.715	216.318	536.062	623.914	245.813	590.924	630.112	88.732	873.391	528.498	116.780	745.175	506.004	167.248	557.547	553.695	176.363	690.378	541.690	-21.881	891.501	469.051	-53.185	867.841	515.538	-72.594	880.934	390.918	-117.507	869.023	447.123	180.779	551.699	427.359	107.141	530.790	408.565	165.037	546.587	341.153	109.762	542.957	310.507	-306.001	773.948	332.128	37.502	640.703	103.775	-225.026	779.839	19.605	359.156	645.126	66.228	116.337	591.346	127.322	127.381	679.707	131.836	-272.200	823.130	279.265	-225.734	743.646	256.014	244.724	596.066	88.463	217.955	670.943	109.111	272.060	666.200	88.893	-259.627	824.621	125.852	-228.858	753.828	156.390	-227.793	761.863	96.693
191.394	684.369	1306.211	119.748	825.764	1010.544	155.417	569.764	1014.076	-82.858	660.277	1070.392	133.155	915.710	718.855	196.372	855.404	703.575	107.307	891.814	595.932	187.822	820.597	579.065	209.246	516.683	722.352	251.883	574.662	718.280	218.216	535.988	623.482	247.592	590.738	629.517	97.842	873.891	529.749	125.662	745.407	507.368	168.932	557.479	553.503	177.311	690.291	541.401	-12.351	891.698	469.915	-43.840	868.306	516.651	-63.433	881.154	392.048	-108.162	869.231	448.610	182.105	551.732	427.068	108.364	530.633	408.672	166.050	546.556	340.902	110.594	542.859	310.614	-297.860	772.482	334.220	37.519	640.675	103.791	-215.755	782.195	22.069	359.160	645.113	66.211	116.408	591.367	127.319	127.421	679.693	131.860	-263.723	822.498	281.623	-216.989	743.402	257.920	244.717	596.080	88.510	217.946	670.963	109.048	272.045	666.284	88.883	-251.273	825.463	128.598	-220.042	754.736	158.435	-218.891	763.336	98.626
195.372	684.594	1306.751	123.416	825.359	1011.216	159.235	569.232	1014.508	-79.012	659.605	1070.943	140.997	916.003	720.058	203.381	854.988	705.754	115.631	892.103	597.171	196.093	820.481	581.115	211.067	516.670	721.514	254.412	574.493	717.693	220.492	536.031	622.993	249.516	590.675	628.854	107.121	874.377	530.948	134.446	745.558	508.858	170.963	557.431	553.205	178.858	690.178	541.276	-7.422	893.424	473.025	-34.636	868.575	517.947	-54.557	881.231	393.370	-99.592	868.896	449.710	183.348	551.676	427.008	109.680	530.530	408.717	167.512	545.810	340.885	111.506	542.800	310.630	-290.149	771.047	336.063	37.575	640.713	103.815	-205.579	784.502	24.851	359.161	645.152	66.109	116.522	591.378	127.364	127.529	679.722	131.908	-255.732	821.793	283.737	-208.045	743.191	260.074	244.718	596.126	88.453	217.974	670.964	109.035	272.111	666.279	88.729	-242.202	826.325	131.432	-210.674	755.491	160.840	-209.288	765.006	101.015
199.288	684.819	1307.255	127.219	824.996	1011.759	163.048	568.666	1014.900	-75.138	659.120	1071.747	148.263	915.913	721.759	210.393	854.448	708.210	124.272	892.420	598.509	204.467	820.216	583.389	213.913	516.460	721.551	256.823	574.339	717.152	222.332	535.943	622.614	251.500	590.560	628.371	116.377	874.809	532.339	143.360	745.745	510.314	172.473	557.402	553.031	180.316	690.107	541.275	0.808	893.919	474.574	-25.375	868.963	519.304	-45.696	881.510	394.752	-90.062	869.454	451.009	184.590	551.656	426.781	110.772	530.471	408.803	168.438	545.806	340.753	112.349	542.761	310.665	-282.461	769.401	337.622	37.582	640.761	103.856	-194.525	786.806	27.542	359.191	645.156	66.045	116.599	591.380	127.362	127.557	679.740	131.913	-247.099	820.888	286.742	-199.256	742.895	262.076	244.825	596.138	88.390	217.988	670.988	109.006	272.178	666.319	88.718	-232.602	827.184	134.275	-201.037	756.088	163.203	-199.163	766.163	103.643
203.248	685.036	1307.800	130.842	824.651	1012.222	166.806	568.036	1015.289	-71.302	658.650	1072.209	155.632	916.514	723.717	217.223	853.930	710.404	133.055	892.850	600.043	212.708	819.904	585.687	216.469	516.386	721.191	259.388	574.212	716.473	224.342	535.842	622.294	253.492	590.411	627.816	125.538	875.236	533.834	152.299	745.920	511.862	174.101	557.264	552.983	181.880	690.061	541.261	13.458	893.197	474.270	-16.171	869.250	520.670	-36.704	881.603	396.012	-81.001	869.674	452.698	185.813	551.621	426.644	111.955	530.432	408.996	169.464	546.099	340.616	113.233	542.733	310.674	-274.764	767.884	339.113	37.588	640.758	103.916	-182.800	789.020	30.370	359.233	645.159	65.946	116.907	591.902	127.208	127.666	679.772	131.942	-239.044	820.082	288.368	-190.446	742.381	264.080	244.807	596.201	88.336	218.034	671.057	108.896	272.106	666.339	88.724	-222.400	828.078	136.989	-191.108	756.639	165.613	-188.334	767.600	106.023
207.283	685.179	1308.180	134.512	824.302	1012.931	170.555	567.397	1015.633	-67.485	658.194	1072.891	163.111	916.440	725.529	224.758	852.594	713.317	141.409	892.914	601.385	220.889	819.398	587.935	218.937	516.263	721.014	261.854	574.065	715.976	226.415	535.846	622.038	255.504	590.192	627.415	134.709	875.601	535.142	161.030	745.897	513.443	175.824	557.547	553.173	183.339	690.044	541.122	21.596	893.537	475.917	-6.799	869.630	522.212	-27.867	881.629	397.570	-72.003	869.701	454.093	187.058	551.605	426.386	113.216	530.351	409.087	170.389	546.021	340.486	114.079	542.697	310.694	-267.104	766.312	340.154	37.647	640.795	103.971	-170.478	791.115	33.142	359.303	645.166	65.868	116.978	591.822	127.286	127.844	679.844	132.072	-230.325	819.286	290.637	-181.391	741.917	266.031	244.860	596.237	88.300	218.062	671.080	108.859	272.188	666.383	88.534	-212.141	828.826	139.586	-180.915	757.404	167.393	-177.296	768.918	108.419
211.163	685.499	1308.584	138.235	823.858	1013.585	174.261	566.812	1016.004	-63.761	657.690	1073.323	171.258	916.186	726.781	231.186	852.242	715.446	152.882	894.359	603.335	228.974	818.889	590.359	221.424	516.086	720.553	264.300	573.856	715.454	228.345	535.741	621.700	257.521	590.125	626.753	143.848	875.842	536.609	169.822	745.874	515.172	176.336	557.001	553.574	184.867	689.956	541.051	29.466	894.357	477.708	2.427	869.863	523.608	-18.991	881.552	399.172	-62.938	869.767	455.807	188.288	551.595	426.248	114.333	530.315	409.076	171.305	546.038	340.433	114.994	542.667	310.737	-259.316	764.669	340.832	37.685	640.817	103.999	-157.846	793.098	35.879	359.274	645.178	65.751	117.155	591.772	127.455	128.237	679.368	132.009	-221.879	818.311	292.008	-172.367	741.319	267.725	244.889	596.272	88.243	218.103	671.111	108.811	272.246	666.379	88.546	-201.102	829.559	141.975	-170.473	757.655	169.632	-165.867	769.836	111.024
215.082	685.750	1309.035	141.967	823.392	1014.062	178.066	566.218	1016.417	-59.998	657.110	1073.934	178.117	915.665	728.904	237.659	851.724	717.820	161.424	894.538	604.861	236.514	817.899	592.135	223.766	515.948	720.328	266.870	573.718	714.914	230.279	535.633	621.398	259.460	590.017	626.318	152.762	876.313	538.296	178.309	745.629	516.937	177.861	556.873	553.575	186.203	689.928	540.865	60.621	887.152	469.771	11.331	869.855	524.947	-9.692	881.561	400.295	-53.946	869.678	457.191	189.461	551.566	426.079	115.418	530.272	409.051	172.283	546.019	340.244	115.770	542.658	310.869	-251.593	763.150	341.445	37.741	640.842	104.084	-144.873	794.922	38.576	359.324	645.159	65.678	117.319	591.920	127.476	128.385	679.373	132.050	-212.599	817.450	293.999	-163.219	740.726	269.371	244.918	596.293	88.210	218.159	671.157	108.768	272.288	666.401	88.487	-189.978	830.432	144.474	-159.809	757.827	171.896	-154.173	770.861	113.126
219.026	685.959	1309.483	145.664	822.989	1014.618	181.770	565.609	1016.778	-56.240	656.843	1074.252	185.346	915.167	730.680	245.378	849.889	720.741	170.274	894.532	606.784	244.542	817.183	594.646	226.272	515.818	719.958	269.339	573.510	714.504	232.278	535.516	621.013	261.566	589.742	625.857	160.976	875.877	540.111	186.485	745.601	518.550	179.368	556.669	553.595	187.906	689.751	540.940	69.626	887.437	471.109	20.431	869.939	526.166	-0.719	881.395	401.748	-45.137	869.388	458.547	190.600	551.550	425.904	116.550	530.253	409.039	173.144	545.998	340.086	116.541	542.625	310.959	-243.550	761.731	341.583	37.799	640.889	104.113	-131.536	796.611	41.112	359.365	645.179	65.509	117.374	591.897	127.516	128.355	679.417	132.030	-203.454	816.583	295.262	-153.903	740.114	270.781	244.942	596.314	88.159	218.175	671.213	108.667	272.380	666.389	88.432	-178.670	830.663	146.462	-149.040	758.262	173.459	-142.331	771.728	115.170
222.935	686.173	1309.822	149.283	822.558	1015.337	185.456	565.097	1017.111	-52.476	656.243	1074.723	192.489	914.621	732.701	251.811	849.124	723.046	178.883	894.369	608.425	253.155	816.791	597.604	228.651	515.702	719.587	271.824	573.346	713.870	234.185	535.353	620.768	263.520	589.559	625.444	172.177	876.374	540.946	198.199	745.360	521.856	180.923	556.457	553.357	189.316	689.752	540.691	78.755	887.403	472.354	29.601	870.555	527.619	8.504	881.275	402.910	-36.041	869.291	459.802	191.795	551.380	425.701	117.628	530.183	409.143	174.005	545.892	340.001	117.362	542.554	311.050	-235.437	760.424	341.607	37.829	640.906	104.191	-118.006	798.270	43.513	359.473	645.145	65.371	117.222	591.519	127.588	127.575	678.880	131.194	-193.920	815.844	296.560	-144.502	739.593	272.167	245.005	596.290	88.141	218.285	671.130	108.749	272.392	666.383	88.340	-166.820	831.496	148.611	-138.064	758.359	175.328	-130.333	772.447	117.022
226.720	686.417	1310.188	153.032	822.045	1016.000	189.147	564.493	1017.430	-48.764	656.111	1075.102	199.541	914.136	734.853	259.606	847.035	726.417	188.016	893.852	610.476	260.322	815.591	599.522	231.249	515.430	719.275	274.218	573.104	713.393	236.182	535.158	620.375	265.640	589.379	624.902	179.065	876.373	543.642	206.607	745.172	523.404	182.566	556.343	553.128	190.946	689.592	540.577	88.118	887.381	473.495	38.853	870.270	528.559	17.859	881.052	404.065	-26.689	869.396	460.827	192.878	551.273	425.512	118.600	530.175	409.211	174.939	545.810	339.884	118.025	542.486	311.069	-227.242	759.178	341.434	37.931	640.897	104.311	-103.866	800.253	45.332	359.530	645.119	65.228	117.350	591.527	127.650	127.684	678.936	131.255	-183.812	815.858	297.219	-135.116	738.942	273.298	245.015	596.329	88.104	218.305	671.238	108.599	272.487	666.361	88.291	-155.197	831.964	150.310	-126.992	758.589	176.519	-118.049	773.009	119.424
230.540	686.626	1310.547	156.715	821.504	1016.673	192.843	564.011	1017.731	-45.026	655.732	1075.473	206.876	913.485	737.064	265.474	846.560	728.716	196.465	893.721	612.419	268.106	814.870	602.060	233.661	515.268	719.096	276.738	572.850	712.828	237.933	534.988	620.036	267.563	589.243	624.425	188.218	876.468	545.394	214.866	744.750	525.225	184.197	556.329	552.822	192.988	689.455	540.816	97.200	887.374	474.666	47.961	870.256	529.500	27.122	880.870	404.957	-17.562	869.387	461.590	193.941	551.137	425.400	119.613	530.066	409.263	175.710	545.731	339.729	118.774	542.404	311.145	-218.845	758.198	341.022	38.513	641.315	104.238	-90.560	800.840	47.635	359.559	645.134	65.058	117.446	591.504	127.680	128.552	679.261	131.940	-174.124	815.292	297.898	-125.422	738.448	274.223	245.103	596.268	88.032	218.332	671.232	108.549	272.554	666.351	88.230	-143.361	832.503	151.840	-115.651	758.521	178.120	-105.704	773.836	120.776
234.441	686.777	1310.739	160.396	821.030	1017.338	196.510	563.315	1017.989	-41.356	655.415	1075.772	213.578	913.216	738.832	271.903	845.349	731.411	204.733	893.520	614.390	275.871	813.946	604.856	236.470	515.093	718.936	279.091	572.623	712.109	239.836	534.791	619.605	269.591	589.006	623.773	197.400	876.219	546.871	223.134	744.408	527.304	185.904	556.228	552.805	194.725	689.324	540.793	96.099	890.701	479.880	56.828	870.916	530.426	36.717	880.731	405.799	-8.286	869.444	462.353	195.035	551.013	425.294	120.641	529.939	409.253	176.033	546.114	339.511	119.548	542.334	311.176	-210.239	757.316	340.237	38.559	641.354	104.306	-76.783	801.737	49.943	359.620	645.093	64.906	117.566	591.564	127.743	128.632	679.283	132.018	-164.272	814.767	298.190	-115.803	737.916	274.966	245.132	596.280	87.968	218.424	671.248	108.532	272.665	666.396	88.129	-130.854	832.806	152.741	-104.313	758.731	179.096	-93.288	774.362	122.159
238.204	686.987	1311.055	164.039	820.458	1018.049	200.120	562.730	1018.231	-37.691	655.300	1076.075	221.029	912.436	741.210	279.158	843.971	734.267	213.058	893.324	616.257	283.846	813.290	608.349	238.547	514.887	718.396	281.534	572.346	711.612	241.309	534.567	619.298	271.921	588.630	623.587	207.867	876.516	548.571	231.217	743.897	529.148	187.599	556.091	552.768	196.510	689.243	540.673	93.546	894.408	485.627	65.947	870.970	531.049	46.142	880.504	406.393	1.023	869.677	463.194	196.209	550.880	425.108	121.783	529.786	409.380	176.801	546.008	339.445	120.258	542.292	311.242	-201.458	756.569	339.414	38.617	641.393	104.354	-62.848	802.720	51.832	359.705	645.067	64.753	117.722	591.573	127.739	128.896	679.492	132.262	-154.450	814.333	298.240	-105.907	737.462	275.317	245.166	596.260	87.920	218.493	671.227	108.501	272.626	666.263	87.982	-119.205	832.595	153.665	-92.879	758.571	180.271	-80.752	774.830	123.794
242.058	687.155	1311.430	167.867	819.879	1018.865	203.676	562.264	1018.412	-34.069	654.949	1076.421	227.597	912.069	743.455	285.534	842.610	737.084	221.228	892.984	618.179	291.426	812.191	610.413	241.708	514.546	718.339	283.981	572.096	710.950	243.118	534.376	618.924	273.906	588.392	623.000	216.920	876.698	550.462	237.152	742.622	530.499	189.068	555.878	552.615	198.102	689.207	540.537	98.273	895.538	488.398	75.131	870.852	531.724	55.849	880.255	406.976	10.278	869.770	463.244	197.290	550.773	424.911	122.817	529.647	409.413	177.637	545.889	339.380	121.003	542.225	311.297	-192.576	755.918	338.117	38.684	641.390	104.415	-49.146	803.539	53.195	359.753	645.043	64.593	117.864	591.585	127.793	129.000	679.386	132.238	-144.443	814.006	297.693	-95.909	736.945	275.743	245.245	596.270	87.895	218.547	671.234	108.473	272.719	666.325	87.928	-106.907	833.092	154.690	-81.311	758.710	180.712	-68.239	775.123	124.557
245.881	687.272	1311.565	171.476	819.323	1019.497	207.351	561.698	1018.593	-30.312	654.724	1076.629	234.368	911.580	745.711	291.889	841.504	739.843	229.459	892.790	620.419	298.908	811.292	613.021	243.291	514.485	717.706	286.387	571.776	710.411	245.058	534.087	618.566	275.910	588.165	622.519	225.547	876.418	552.567	245.252	742.107	532.573	190.411	555.619	552.474	200.085	688.848	540.547	104.302	896.220	490.713	83.954	871.241	532.306	65.726	879.997	407.320	19.610	870.152	463.380	198.318	550.636	424.766	123.843	529.523	409.485	178.942	545.335	339.391	121.674	542.192	311.318	-183.378	755.343	336.741	38.365	641.288	104.477	-35.039	804.335	54.683	359.827	645.040	64.463	118.780	592.060	127.563	129.176	679.406	132.328	-134.285	813.727	297.282	-86.032	736.756	275.804	245.299	596.234	87.850	218.630	671.205	108.407	272.825	666.268	87.847	-94.500	833.349	155.155	-69.645	758.698	181.492	-55.500	775.670	125.351
249.710	687.449	1311.893	175.226	818.777	1020.183	210.910	561.144	1018.850	-26.584	654.553	1076.955	241.857	910.584	747.691	298.082	840.209	742.457	237.326	892.492	622.438	306.187	810.250	615.611	245.683	514.220	717.318	288.844	571.471	709.773	246.884	533.816	618.234	277.794	587.886	621.871	234.088	876.308	554.545	253.284	741.600	534.670	193.188	555.799	551.884	202.345	688.406	540.577	118.059	894.576	489.623	92.664	871.390	532.806	75.347	879.606	407.648	28.727	870.228	463.419	199.408	550.522	424.635	124.819	529.526	409.575	179.295	545.691	339.098	122.426	542.166	311.371	-174.197	754.910	334.993	38.308	641.068	104.630	-20.871	804.954	55.899	359.900	644.997	64.300	118.810	592.060	127.624	129.892	679.970	133.113	-123.932	813.575	296.416	-76.012	736.307	275.758	245.363	596.207	87.834	218.704	671.184	108.421	272.853	666.276	87.818	-82.111	833.306	155.453	-57.946	758.595	181.688	-42.723	775.774	126.134
